3877
    1       -1     1422    3.28978e-005    3.40688e-002    1.42478e-004
    2       -1     1421    2.10174e-005    3.43580e-002    3.91485e-004
    3     1414        0    4.32775e-006    2.96244e-002    3.20750e-004
    4     1387        0    1.25317e-005    3.52278e-002    4.71373e-004
    5     1380        0    7.51148e-005    2.56529e-002    1.00000e-005
    6     1379        0    1.87405e-005    2.53135e-002    1.20416e-004
    7       -1     1376    3.01357e-005    3.89772e-002    3.88203e-004
    8       -1     1372    7.06454e-005    3.73136e-002    1.66433e-004
    9     1362        0    7.48396e-005    3.29808e-002    1.00000e-005
   10     1361        0    6.00964e-006    3.68904e-002    2.38272e-004
   11       -1     1360    2.80807e-005    3.69259e-002    1.91694e-004
   12       -1     1359    7.20816e-005    2.66339e-002    1.00000e-005
   13     1326        0    1.29025e-005    3.27690e-002    2.85710e-004
   14     1318        0    1.31163e-005    2.58711e-002    1.91541e-004
   15     1317        0    9.32759e-006    3.79754e-002    2.53160e-004
   16       -1     1305    2.26024e-005    2.82479e-002    2.48517e-004
   17       -1     1302    3.99520e-005    2.19538e-002    3.33804e-004
   18       -1     1301    6.90548e-006    4.02257e-002    2.17012e-004
   19     1294        0    2.00284e-005    3.09213e-002    9.53939e-005
   20       -1     1266    2.84283e-005    2.49278e-002    2.88977e-004
   21       -1     1265    3.66951e-005    2.67718e-002    1.12250e-004
   22     1256        0    2.50508e-005    3.77151e-002    9.84886e-005
   23     1254        0    1.06343e-005    3.51940e-002    2.86061e-004
   24     1247        0    1.76512e-005    3.10251e-002    4.23889e-004
   25     1232        0    2.95437e-005    3.80273e-002    1.11803e-004
   26       -1     1212    7.37342e-005    1.76128e-002    1.00000e-005
   27       -1     1211    9.39865e-005    3.86668e-002    1.00000e-005
   28       -1     1201    1.44522e-005    2.58023e-002    2.68317e-004
   29       -1     1197    1.19729e-005    1.79652e-002    3.19296e-004
   30     1187        0    2.69881e-005    3.08762e-002    9.05539e-005
   31     1186        0    3.22515e-005    2.10827e-002    1.18743e-004
   32     1177        0    5.62264e-005    3.00419e-002    1.00000e-005
   33       -1     1162    1.81855e-005    3.18165e-002    9.05539e-005
   34       -1     1161    1.95070e-005    2.73496e-002    9.48683e-005
   35       -1     1159    7.33396e-005    3.56356e-002    1.00000e-005
   36     1158        0    3.28343e-005    3.53887e-002    1.25698e-004
   37       -1     1152    8.12155e-006    3.41487e-002    1.40454e-004
   38       -1     1132    7.33989e-005    3.29901e-002    1.00000e-005
   39     1117        0    2.19012e-005    3.24503e-002    1.96477e-004
   40       -1     1107    1.45969e-005    3.03444e-002    8.18535e-005
   41       -1     1106    4.76859e-005    2.47698e-002    1.31909e-004
   42     1105        0    1.00513e-005    4.02021e-002    8.24621e-005
   43     1104        0    5.76117e-005    4.49504e-002    1.00000e-005
   44     1071        0    6.43484e-005    3.17548e-002    1.00000e-005
   45       -1     1066    2.62998e-005    1.65835e-002    3.78995e-004
   46       -1     1054    1.24747e-006    2.76056e-002    6.08276e-005
   47     1053        0    5.59994e-005    3.38127e-002    1.00000e-005
   48       -1     1044    2.31661e-005    2.22816e-002    1.12250e-004
   49     1036        0    8.79095e-006    2.96454e-002    2.49276e-004
   50       -1     1033    5.21213e-005    3.51788e-002    1.00000e-005
   51     1030        0    6.28478e-005    3.95122e-002    1.00000e-005
   52     1026        0    4.02242e-005    4.39467e-002    1.02470e-004
   53     1022        0    1.89075e-005    2.11387e-002    1.83706e-004
   54     1016        0    5.68957e-005    2.53324e-002    1.00000e-005
   55       -1     1008    8.89378e-005    3.62539e-002    1.00000e-005
   56     1003        0    2.28970e-005    2.55778e-002    2.50432e-004
   57     1002        0    1.06337e-006    3.54948e-002    7.14143e-005
   58       -1     1001    1.50585e-005    6.25000e-002    3.14020e-004
   59      996        0    1.23996e-005    2.86374e-002    1.80739e-004
   60       -1      993    2.86381e-006    3.00674e-002    2.07494e-004
   61       -1      990    5.94558e-005    3.31726e-002    1.00000e-005
   62       -1      989    1.06727e-005    3.01784e-002    7.14143e-005
   63      987        0    5.12997e-005    3.52512e-002    1.00000e-005
   64       -1      983    5.45151e-005    2.26278e-002    1.00000e-005
   65       -1      982    2.54749e-005    3.27871e-002    2.15029e-004
   66      973        0    5.09481e-005    3.20575e-002    1.00000e-005
   67      972        0    6.46559e-005    2.92827e-002    1.00000e-005
   68      970        0    2.64939e-005    2.53991e-002    2.54688e-004
   69      969        0    5.03083e-005    3.49983e-002    1.00000e-005
   70      967        0    2.70227e-005    3.69006e-002    1.73180e-004
   71      966        0    6.61797e-005    2.82971e-002    1.00000e-005
   72       -1      961    8.68867e-006    2.88378e-002    3.40901e-004
   73       -1      960    6.63692e-005    2.38570e-002    1.00000e-005
   74      957        0    7.74306e-006    3.01198e-002    2.11677e-004
   75       -1      954    4.89506e-005    3.21109e-002    9.94987e-005
   76       -1      944    9.68831e-006    2.84421e-002    7.07107e-005
   77       -1      933    1.29711e-005    3.19429e-002    7.68115e-005
   78      929        0    1.47366e-005    4.10003e-002    2.71397e-004
   79       -1      927    1.17184e-005    1.94823e-002    7.61577e-005
   80      898        0    5.55898e-005    3.38683e-002    1.00000e-005
   81      895        0    2.60050e-005    3.34565e-002    8.12404e-005
   82      894        0    1.58517e-006    2.45428e-002    7.68115e-005
   83      890        0    2.42628e-005    2.67362e-002    1.01980e-004
   84      888        0    5.51741e-005    1.70600e-002    1.00000e-005
   85      887        0    9.81410e-006    2.47261e-002    5.38517e-005
   86       -1      885    2.08099e-005    3.21959e-002    1.77823e-004
   87       -1      883    3.67269e-005    3.05351e-002    2.93107e-004
   88      879        0    5.92896e-005    6.25000e-002    1.00000e-005
   89      877        0    2.04127e-005    2.98875e-002    2.21218e-004
   90      858        0    7.35340e-006    2.96306e-002    2.18086e-004
   91      841        0    3.51283e-005    3.16212e-002    9.69536e-005
   92       -1      838    9.13748e-006    3.13332e-002    1.76256e-004
   93       -1      836    5.59177e-005    3.33055e-002    1.00000e-005
   94       -1      827    1.68521e-005    3.61614e-002    6.70820e-005
   95       -1      823    1.88600e-005    2.79530e-002    1.27573e-004
   96       -1      816    1.67097e-005    3.03310e-002    7.00000e-005
   97       -1      808    5.13768e-005    3.51574e-002    1.00000e-005
   98       -1      806    2.69040e-005    3.72744e-002    1.80623e-004
   99       -1      797    8.53105e-006    2.73292e-002    1.08857e-004
  100       -1      796    4.72731e-006    3.46180e-002    8.06226e-005
  101      787        0    2.18941e-005    4.02139e-002    1.45195e-004
  102      779        0    9.50526e-006    2.68807e-002    1.18206e-004
  103       -1      777    2.03494e-005    2.40393e-002    1.54031e-004
  104      753        0    5.12724e-005    2.99122e-002    1.00000e-005
  105      743        0    5.12469e-006    2.34895e-002    3.83941e-004
  106      741        0    4.90081e-006    4.17193e-002    1.05108e-004
  107      740        0    1.30568e-005    3.77899e-002    2.14763e-004
  108      738        0    2.72415e-005    2.58425e-002    3.33336e-004
  109      730        0    8.87260e-006    4.09558e-002    1.30009e-004
  110      728        0    2.18590e-005    3.85793e-002    1.36918e-004
  111      726        0    5.29225e-005    2.83320e-002    1.00000e-005
  112      724        0    6.21843e-005    2.45601e-002    1.00000e-005
  113       -1      712    2.91205e-005    3.40728e-002    8.30662e-005
  114       -1      695    5.02342e-005    2.61564e-002    1.00000e-005
  115       -1      672    2.47408e-005    3.21154e-002    8.06226e-005
  116       -1      671    5.26354e-005    3.93059e-002    1.00000e-005
  117       -1      669    9.43640e-006    4.01818e-002    8.24621e-005
  118      666        0    7.64942e-006    2.76950e-002    6.70820e-005
  119       -1      665    3.73403e-006    3.58100e-002    5.37686e-004
  120       -1      663    1.42472e-005    2.61375e-002    7.07107e-005
  121      649        0    4.80400e-005    4.06514e-002    1.00000e-005
  122      645        0    4.55129e-005    2.57451e-002    1.00000e-005
  123      643        0    2.34121e-006    3.48833e-002    5.74456e-005
  124       -1      630    4.57017e-005    1.75079e-002    1.00000e-005
  125      614        0    4.20346e-005    4.85253e-002    1.00000e-005
  126       -1      613    9.46000e-006    2.73645e-002    1.37263e-004
  127       -1      612    6.90072e-006    3.40464e-002    1.30930e-004
  128      608        0    1.50779e-005    3.29864e-002    9.05539e-005
  129       -1      606    7.23281e-005    3.25454e-002    1.00000e-005
  130       -1      600    1.50635e-005    3.62226e-002    1.39625e-004
  131       -1      599    1.74035e-005    3.00439e-002    1.15021e-004
  132      579        0    4.49057e-005    3.62473e-002    1.00000e-005
  133      565        0    2.21072e-005    3.61874e-002    1.25446e-004
  134       -1      564    8.77032e-006    2.26833e-002    2.49647e-004
  135      562        0    1.19222e-005    4.59535e-002    6.48074e-005
  136       -1      546    3.65304e-005    4.42668e-002    1.00000e-005
  137       -1      536    1.35798e-005    2.13407e-002    5.91608e-005
  138      518        0    2.95345e-005    2.63941e-002    3.01041e-004
  139      517        0    1.12247e-005    3.00980e-002    5.65685e-005
  140      513        0    1.52408e-005    3.94979e-002    5.47723e-005
  141      506        0    4.16561e-005    3.18258e-002    1.00000e-005
  142      503        0    1.43944e-005    3.52213e-002    2.48328e-004
  143      502        0    6.44384e-006    3.96424e-002    5.38517e-005
  144      497        0    4.09533e-005    1.97074e-002    1.00000e-005
  145      494        0    4.01670e-005    3.71697e-002    1.00000e-005
  146       -1      486    1.21479e-005    3.26590e-002    1.45185e-004
  147      482        0    3.45415e-006    4.33913e-002    1.55107e-004
  148       -1      477    3.65185e-005    4.04980e-002    1.00000e-005
  149      466        0    2.31153e-006    2.98353e-002    6.40312e-005
  150       -1      462    3.60817e-005    2.71811e-002    1.00000e-005
  151      457        0    4.20605e-005    2.74266e-002    1.00000e-005
  152       -1      453    5.83640e-005    2.85366e-002    1.00000e-005
  153      448        0    4.11438e-005    2.55887e-002    1.00000e-005
  154      447        0    1.56860e-005    3.34420e-002    1.54230e-004
  155       -1      446    4.01297e-005    2.89229e-002    1.00000e-005
  156       -1      445    4.27293e-006    3.00642e-002    1.27286e-004
  157       -1      444    1.41225e-005    2.42096e-002    8.30662e-005
  158       -1      443    1.60956e-005    3.15158e-002    6.16441e-005
  159       -1      437    1.49738e-005    2.71609e-002    6.00000e-005
  160      436        0    3.98465e-005    2.80723e-002    1.00000e-005
  161      433        0    3.60019e-005    2.43420e-002    1.00000e-005
  162      432        0    6.56456e-006    2.82410e-002    2.23473e-004
  163       -1      426    3.95240e-005    3.57820e-002    1.00000e-005
  164       -1      424    3.24224e-005    3.42214e-002    1.00000e-005
  165      407        0    1.73849e-005    2.49681e-002    8.19615e-005
  166       -1      406    4.01198e-005    2.27569e-002    1.00000e-005
  167       -1      402    3.24147e-005    2.67779e-002    1.00000e-005
  168      396        0    3.28881e-005    2.98486e-002    1.00000e-005
  169      391        0    1.30893e-005    3.88503e-002    5.19615e-005
