     1     -1   3389 3.477556E-005 3.477556E-005 3.850000E-006 5.706663E-017 0.000000E+000
     2     -1   3386 1.790358E-005 1.790358E-005 3.850000E-006 5.706663E-017 0.000000E+000
     3   3384      0 8.608862E-006 8.608862E-006 5.444722E-006 2.853331E-016 0.000000E+000
     4   3379      0 3.850000E-006 3.850000E-006 6.668396E-006 5.135996E-016 0.000000E+000
     5     -1   3378 2.685256E-005 2.685256E-005 3.850000E-006 5.706663E-017 0.000000E+000
     6     -1   3371 3.850000E-006 3.850000E-006 3.869202E-005 2.853331E-016 0.000000E+000
     7   3370      0 3.850000E-006 3.850000E-006 3.334198E-005 2.111465E-015 0.000000E+000
     8   3369      0 4.321614E-005 4.321614E-005 1.925000E-005 5.706663E-017 0.000000E+000
     9     -1   3352 3.850000E-006 3.850000E-006 3.080000E-005 2.567998E-015 0.000000E+000
    10     -1   3337 3.850000E-006 3.850000E-006 3.811306E-005 3.252798E-015 0.000000E+000
    11     -1   3333 6.133674E-005 6.133674E-005 8.608862E-006 2.853331E-016 0.000000E+000
    12     -1   3332 3.982471E-005 3.982471E-005 1.088944E-005 7.418661E-016 0.000000E+000
    13     -1   3312 3.850000E-006 3.850000E-006 2.802842E-005 7.418661E-016 0.000000E+000
    14   3305      0 3.850000E-006 3.850000E-006 2.802842E-005 7.418661E-016 0.000000E+000
    15   3302      0 7.832323E-005 7.832323E-005 1.155000E-005 1.198399E-015 0.000000E+000
    16   3301      0 5.362429E-005 5.362429E-005 1.886107E-005 1.426666E-015 0.000000E+000
    17   3297      0 1.017338E-004 1.017338E-004 1.217477E-005 2.853331E-016 0.000000E+000
    18   3289      0 4.389675E-005 4.389675E-005 1.540000E-005 1.198399E-015 0.000000E+000
    19   3284      0 3.486323E-005 3.486323E-005 8.608862E-006 2.853331E-016 0.000000E+000
    20   3283      0 4.019518E-005 4.019518E-005 7.700000E-006 5.135996E-016 0.000000E+000
    21     -1   3278 6.589324E-005 6.589324E-005 7.700000E-006 5.135996E-016 0.000000E+000
    22     -1   3274 3.850000E-006 3.850000E-006 2.722361E-005 2.853331E-016 0.000000E+000
    23     -1   3269 3.850000E-006 3.850000E-006 3.465000E-005 3.252798E-015 0.000000E+000
    24     -1   3268 3.811306E-005 3.811306E-005 7.700000E-006 5.135996E-016 0.000000E+000
    25     -1   3258 3.850000E-006 3.850000E-006 2.695000E-005 2.567998E-015 0.000000E+000
    26     -1   3242 3.850000E-006 3.850000E-006 2.695000E-005 2.567998E-015 0.000000E+000
    27     -1   3239 4.372759E-005 4.372759E-005 1.925000E-005 1.654932E-015 0.000000E+000
    28   3232      0 3.850000E-006 3.850000E-006 2.695000E-005 2.567998E-015 0.000000E+000
    29     -1   3230 3.850000E-006 3.850000E-006 2.667358E-005 2.111465E-015 0.000000E+000
    30     -1   3229 7.554219E-005 7.554219E-005 1.217477E-005 2.853331E-016 0.000000E+000
    31   3222      0 7.370479E-005 7.370479E-005 7.700000E-006 5.706663E-017 0.000000E+000
    32   3207      0 9.913384E-005 9.913384E-005 7.700000E-006 5.135996E-016 0.000000E+000
    33   3206      0 3.311895E-005 3.311895E-005 8.608862E-006 2.853331E-016 0.000000E+000
