3262
    1     1302        0    3.54677e-005    3.57560e-002    1.41775e-004
    2       -1     1279    2.97975e-005    2.49907e-002    2.98031e-004
    3       -1     1278    1.31446e-005    3.30440e-002    1.13578e-004
    4     1276        0    4.45149e-005    2.88969e-002    1.36382e-004
    5       -1     1274    1.51251e-005    3.51357e-002    1.12250e-004
    6       -1     1273    9.21307e-005    3.38191e-002    1.00000e-005
    7     1269        0    1.06989e-005    3.29306e-002    1.04881e-004
    8     1266        0    1.36624e-005    3.14876e-002    1.28063e-004
    9     1260        0    3.10862e-005    2.60798e-002    3.96628e-004
   10     1259        0    8.22143e-005    3.78592e-002    1.00000e-005
   11     1258        0    1.17968e-006    2.50845e-002    2.27367e-004
   12       -1     1249    9.87065e-006    3.05840e-002    3.95760e-004
   13       -1     1244    2.33099e-005    4.14851e-002    4.16670e-004
   14     1241        0    5.10434e-006    4.58219e-002    3.03487e-004
   15     1240        0    6.38072e-006    3.98218e-002    1.93084e-004
   16     1217        0    1.54274e-006    2.25862e-002    2.38255e-004
   17     1215        0    7.65188e-006    2.54146e-002    9.27362e-005
   18     1208        0    6.91927e-005    3.75453e-002    1.00000e-005
   19     1207        0    7.08672e-005    3.06005e-002    1.00000e-005
   20     1182        0    3.68245e-005    3.15409e-002    2.30744e-004
   21       -1     1178    3.74553e-005    3.79140e-002    3.47935e-004
   22     1173        0    1.86917e-005    3.92423e-002    9.27362e-005
   23       -1     1168    1.03267e-005    3.07689e-002    8.60233e-005
   24       -1     1167    7.39597e-006    2.44763e-002    1.10905e-004
   25       -1     1166    4.49732e-005    2.28019e-002    1.30384e-004
   26       -1     1165    1.24241e-005    3.05843e-002    1.90828e-004
   27     1159        0    2.53916e-005    2.89919e-002    9.69536e-005
   28     1158        0    4.19071e-005    2.47266e-002    1.31909e-004
   29     1154        0    3.18742e-005    3.83227e-002    1.28063e-004
   30     1141        0    7.15408e-005    4.15808e-002    1.00000e-005
   31     1136        0    4.96626e-006    2.42853e-002    2.30592e-004
   32       -1     1115    1.25003e-005    2.91841e-002    2.24053e-004
   33       -1     1114    6.22745e-006    3.07773e-002    3.64175e-004
   34       -1     1107    1.32140e-005    2.67765e-002    1.10000e-004
   35     1094        0    1.76016e-005    3.92226e-002    1.51489e-004
   36     1093        0    5.26085e-005    2.89606e-002    1.91050e-004
   37       -1     1089    2.73778e-005    3.61276e-002    9.11043e-005
   38       -1     1087    8.34455e-006    3.60368e-002    7.28011e-005
   39     1076        0    6.73939e-005    2.41502e-002    1.00000e-005
   40     1075        0    3.26982e-005    2.70941e-002    1.22475e-004
   41       -1     1065    6.42042e-005    3.29283e-002    1.00000e-005
   42       -1     1064    1.92284e-005    3.86526e-002    1.09545e-004
   43     1058        0    6.94933e-005    1.99272e-002    1.00000e-005
   44       -1     1049    6.22404e-005    2.87320e-002    1.00000e-005
   45       -1     1044    1.60915e-005    2.76981e-002    1.02956e-004
   46       -1     1034    6.36409e-005    3.09359e-002    1.00000e-005
   47       -1     1026    1.77464e-005    3.45076e-002    1.51726e-004
   48       -1     1025    8.72036e-006    3.27663e-002    2.11348e-004
   49      977        0    2.43506e-006    3.37153e-002    6.78233e-005
   50       -1      968    8.95207e-005    2.35589e-002    1.00000e-005
   51      959        0    4.09633e-006    2.90168e-002    1.84116e-004
   52      953        0    5.39582e-005    3.78615e-002    1.00000e-005
   53       -1      947    2.67077e-005    2.97915e-002    1.66012e-004
   54       -1      920    3.33937e-005    2.37463e-002    9.43398e-005
   55       -1      914    3.64466e-005    3.27373e-002    9.21954e-005
   56       -1      910    9.65246e-006    2.60509e-002    6.40312e-005
   57       -1      909    2.14829e-006    3.62508e-002    1.87342e-004
   58      908        0    5.27927e-005    3.06598e-002    1.00000e-005
   59      907        0    1.31804e-005    1.85859e-002    2.46727e-004
   60      906        0    1.54211e-005    2.21406e-002    8.06226e-005
   61       -1      905    8.63298e-005    1.87896e-002    1.00000e-005
   62      904        0    1.27225e-005    4.45420e-002    9.05539e-005
   63      903        0    2.79925e-005    2.92646e-002    1.12250e-004
   64      895        0    3.15668e-005    3.28389e-002    9.69536e-005
   65       -1      893    1.91356e-005    3.32960e-002    9.05539e-005
   66       -1      884    5.23090e-005    2.87103e-002    1.00000e-005
   67       -1      876    1.88279e-005    3.95832e-002    2.20805e-004
   68       -1      868    2.17062e-005    3.52699e-002    1.52749e-004
   69       -1      864    5.31529e-006    3.56875e-002    3.07881e-004
   70      863        0    6.34250e-005    3.89068e-002    1.00000e-005
   71       -1      860    1.05878e-006    2.75889e-002    1.67824e-004
   72      843        0    2.85537e-005    1.94649e-002    9.21954e-005
   73       -1      828    9.50044e-006    2.05938e-002    7.81025e-005
   74       -1      826    4.13082e-006    3.54962e-002    1.21167e-004
   75       -1      825    6.01717e-005    3.99793e-002    1.00000e-005
   76      824        0    7.71145e-005    3.27356e-002    1.00000e-005
   77       -1      820    2.92781e-005    3.85457e-002    7.68115e-005
   78       -1      808    1.14746e-005    1.97207e-002    1.49715e-004
   79       -1      801    5.13232e-005    2.86787e-002    1.00000e-005
   80      795        0    5.10638e-005    3.35594e-002    1.00000e-005
   81      793        0    9.58428e-006    4.00165e-002    1.80073e-004
   82       -1      763    1.20221e-005    3.35398e-002    6.00000e-005
   83      756        0    4.82728e-005    3.19739e-002    1.00000e-005
   84       -1      751    4.09370e-005    3.24745e-002    9.05539e-005
   85       -1      750    1.44108e-005    3.68642e-002    7.61577e-005
   86      749        0    6.41416e-006    2.39133e-002    9.05539e-005
   87       -1      744    1.59443e-005    3.72369e-002    1.83299e-004
   88       -1      710    5.84228e-005    2.85957e-002    1.00000e-005
   89       -1      698    4.54473e-006    3.92143e-002    1.16536e-004
   90      697        0    1.80284e-005    3.27546e-002    6.40312e-005
   91       -1      691    5.57547e-005    2.37414e-002    1.00000e-005
   92       -1      673    1.75855e-005    2.76618e-002    7.28011e-005
   93      660        0    1.41151e-005    3.95188e-002    1.56114e-004
   94      659        0    2.17405e-005    3.50613e-002    1.75114e-004
   95       -1      646    4.61778e-005    2.50924e-002    1.00000e-005
   96       -1      644    4.47178e-005    3.49261e-002    1.00000e-005
   97       -1      636    4.06198e-005    2.83730e-002    1.00000e-005
   98      635        0    4.24676e-005    4.03389e-002    1.00000e-005
   99       -1      626    4.19521e-005    3.26478e-002    1.00000e-005
  100      625        0    1.15281e-006    4.04760e-002    5.91608e-005
  101      622        0    3.82116e-005    3.04993e-002    7.54983e-005
  102       -1      620    4.98864e-005    2.70733e-002    1.00000e-005
  103       -1      613    4.48536e-005    3.40532e-002    1.00000e-005
  104       -1      605    1.59253e-005    4.16064e-002    1.58981e-004
  105       -1      603    2.42222e-006    2.85447e-002    5.74456e-005
  106      590        0    1.59009e-005    3.79915e-002    1.63193e-004
  107      581        0    1.38694e-005    3.46838e-002    4.58258e-005
  108       -1      577    4.89543e-005    3.42571e-002    1.00000e-005
