  4576  1.140000E-003  1.140000E-003  1.140000E-003
   167 1.852500E-004 1.074450E-003 9.034500E-004   1	 1779	    0	    0	  825
   168 1.225500E-004 5.985000E-004 2.850000E-006   2	 3600	 3019	    0	    0	  654	  827
   169 6.612000E-004 8.179500E-004 2.080500E-004   1	 2295	    0	    0	  829
   170 1.909500E-004 4.902000E-004 8.863500E-004   1	 2047	    0	    0	  830
   171 9.006000E-004 1.006050E-003 3.619500E-004   1	 3960	    0	    0	  831
   172 4.075500E-004 6.270000E-005 8.920500E-004   1	 1201	    0	    0	  832
   173 3.448500E-004 5.130000E-004 8.949000E-004   2	 1450	 1451	    0	    0	  834	  688
   174 4.303500E-004 2.907000E-004 1.938000E-004   1	  175	    0	    0	  838
   175 4.531500E-004 2.850000E-004 2.052000E-004   1	  174	    0	    0	  838
   176 4.959000E-004 2.878500E-004 3.277500E-004   1	 1043	    0	    0	  839
   177 8.578500E-004 8.436000E-004 5.215500E-004   2	 3960	 2665	    0	    0	  840	  731
   178 1.091550E-003 7.096500E-004 1.060200E-003   1	 1585	    0	    0	  841
   179 5.700000E-006 1.539000E-004 1.026000E-003   2	  895	   -1	    1	    0	  845	  215
   180 9.946500E-004 1.043100E-003 8.550000E-006   1	 2127	    0	    0	  847
   181 1.111500E-004 1.134300E-003 4.759500E-004   1	 3690	    0	    0	  855
   182 2.850000E-006 1.125750E-003 9.006000E-004   2	  183	   -1	    1	    0	  856	  214
   183 2.565000E-005 1.128600E-003 8.977500E-004   1	  182	    0	    0	  856
   184 7.695000E-004 7.837500E-004 3.477000E-004   1	  312	    0	    0	  867
   185 3.990000E-005 2.964000E-004 4.674000E-004   3	 2738	 3196	   81	    0	    0	  353	  869	  588
   186 8.607000E-004 9.063000E-004 5.073000E-004   1	 1517	    0	    0	  872
   187 2.394000E-004 4.845000E-005 1.097250E-003   1	 3867	    0	    0	  875
   188 3.819000E-004 7.695000E-005 7.353000E-004   1	 1099	    0	    0	  876
   189 3.648000E-004 5.671500E-004 8.863500E-004   1	  190	    0	    0	  881
   190 3.505500E-004 5.814000E-004 8.977500E-004   1	  189	    0	    0	  881
   191 3.163500E-004 8.835000E-004 5.643000E-004   1	 3765	    0	    0	  886
   192 9.405000E-004 4.845000E-004 1.108650E-003   1	 3260	    0	    0	  892
   193 8.379000E-004 8.265000E-004 7.410000E-004   1	  194	    0	    0	  894
   194 8.293500E-004 8.008500E-004 7.353000E-004   1	  193	    0	    0	  894
   195 3.192000E-004 1.453500E-004 6.042000E-004   1	  939	    0	    0	  895
   196 1.065900E-003 8.806500E-004 2.850000E-004   1	  197	    0	    0	  897
   197 1.085850E-003 8.949000E-004 2.764500E-004   1	  196	    0	    0	  897
   198 5.928000E-004 4.731000E-004 9.718500E-004   1	 3140	    0	    0	  898
   199 4.617000E-004 7.894500E-004 5.985000E-004   1	 3482	    0	    0	  899
   200 5.073000E-004 8.094000E-004 4.531500E-004   1	 2267	    0	    0	  904
   201 7.410000E-005 7.809000E-004 4.645500E-004   1	 1303	    0	    0	  906
   202 9.775500E-004 2.850000E-005 1.102950E-003   1	  203	    0	    0	  910
   203 9.861000E-004 3.420000E-005 1.120050E-003   1	  202	    0	    0	  910
   204 1.074450E-003 1.128600E-003 6.042000E-004   2	  844	  977	    0	    0	  372	  911
   205 5.985000E-004 1.738500E-004 2.935500E-004   1	 2863	    0	    0	  914
   206 1.909500E-004 1.368000E-004 3.619500E-004   1	 3258	    0	    0	  916
   207 6.013500E-004 9.490500E-004 4.446000E-004   1	 3444	    0	    0	  919
   208 3.705000E-004 2.793000E-004 5.386500E-004   1	 3123	    0	    0	  920
   209 5.073000E-004 8.806500E-004 3.648000E-004   1	 2594	    0	    0	  929
   210 3.961500E-004 5.415000E-005 1.006050E-003   1	 2970	    0	    0	  930
   211 1.824000E-004 5.329500E-004 9.234000E-004   2	 2046	 2047	    0	    0	  934	  730
   212 4.246500E-004 2.565000E-004 9.718500E-004   1	 3955	    0	    0	  937
   213 5.842500E-004 4.104000E-004 8.806500E-004   1	 3140	    0	    0	  940
   214 6.583500E-004 7.752000E-004 1.767000E-004   1	 2296	    0	    0	  943
   215 7.210500E-004 8.265000E-004 9.120000E-005   2	 1811	  216	    0	    0	  816	  944
   216 7.210500E-004 8.379000E-004 7.980000E-005   1	  215	    0	    0	  944
   217 6.697500E-004 4.531500E-004 7.980000E-005   1	 3286	    0	    0	  949
   218 5.187000E-004 6.013500E-004 1.040250E-003   1	 2106	    0	    0	  951
   219 3.790500E-004 1.131450E-003 1.624500E-004   1	 2274	    0	    0	  952
   220 5.586000E-004 6.355500E-004 6.583500E-004   1	 3774	    0	    0	  963
   221 9.063000E-004 2.194500E-004 5.073000E-004   2	  222	 1134	    0	    0	  966	  956
   222 9.348000E-004 2.023500E-004 5.158500E-004   1	  221	    0	    0	  966
   223 1.083000E-003 1.425000E-004 8.835000E-004   1	 1596	    0	    0	  968
   224 8.521500E-004 1.017450E-003 5.956500E-004   1	 3278	    0	    0	  969
   225 9.718500E-004 6.213000E-004 2.251500E-004   1	  305	    0	    0	  973
   226 7.695000E-004 8.208000E-004 7.923000E-004   2	 1746	 1489	    0	    0	  443	  980
   227 9.519000E-004 1.105800E-003 9.205500E-004   1	  228	    0	    0	  981
   228 9.376500E-004 1.117200E-003 9.376500E-004   1	  227	    0	    0	  981
   229 7.524000E-004 8.778000E-004 8.806500E-004   1	  993	    0	    0	  987
   230 7.723500E-004 1.396500E-004 9.148500E-004   1	 3916	    0	    0	  988
   231 9.918000E-004 8.550000E-004 5.985000E-005   2	 2391	 2818	    0	    0	  992	  530
   232 2.137500E-004 4.474500E-004 9.804000E-004   1	 3472	    0	    0	  994
   233 1.225500E-004 2.850000E-006 1.131450E-003   2	 3885	 1082	    0	    0	  350	  996
   234 5.443500E-004 2.308500E-004 2.251500E-004   1	 2763	    0	    0	 1007
   235 7.866000E-004 7.752000E-004 2.308500E-004   1	  236	    0	    0	 1012
   236 7.752000E-004 8.008500E-004 2.337000E-004   1	  235	    0	    0	 1012
   237 9.120000E-005 1.510500E-004 8.692500E-004   1	 2904	    0	    0	 1015
   238 1.108650E-003 1.282500E-004 8.635500E-004   1	 1596	    0	    0	 1016
   239 8.607000E-004 1.824000E-004 2.679000E-004   2	  521	  240	    0	    0	  616	 1019
   240 8.578500E-004 1.624500E-004 2.536500E-004   1	  239	    0	    0	 1019
   241 3.648000E-004 1.995000E-005 5.557500E-004   1	 2736	    0	    0	 1022
   242 7.581000E-004 8.863500E-004 8.037000E-004   1	  502	    0	    0	 1023
   243 4.816500E-004 5.643000E-004 3.904500E-004   1	  244	    0	    0	 1024
   244 4.902000E-004 5.871000E-004 3.819000E-004   1	  243	    0	    0	 1024
   245 1.006050E-003 3.505500E-004 1.134300E-003   2	 2982	 3335	    0	    0	  550	 1025
   246 7.410000E-004 2.280000E-005 3.847500E-004   2	 1657	 2363	    0	    0	 1031	 1000
   247 6.697500E-004 7.552500E-004 6.640500E-004   3	 3391	 3392	 3463	    0	    0	  429	  593	 1035
   248 2.280000E-005 6.982500E-004 4.503000E-004   2	  249	   -1	    1	    0	 1036	  213
   249 2.850000E-006 7.495500E-004 4.189500E-004   2	  248	   -1	    1	    0	 1036	  212
   250 8.721000E-004 4.075500E-004 3.021000E-004   1	  251	    0	    0	 1038
   251 8.607000E-004 3.819000E-004 3.021000E-004   1	  250	    0	    0	 1038
   252 4.474500E-004 7.125000E-005 5.472000E-004   2	  253	 3368	    0	    0	 1039	  376
   253 4.503000E-004 9.120000E-005 5.472000E-004   1	  252	    0	    0	 1039
   254 8.122500E-004 7.666500E-004 1.596000E-004   3	 1332	   57	  255	    0	    0	  633	  536	 1043
   255 8.350500E-004 7.524000E-004 1.624500E-004   1	  254	    0	    0	 1043
   256 9.148500E-004 3.990000E-004 3.762000E-004   3	 2476	 1721	 2477	    0	    0	  571	 1046	 1034
   257 7.552500E-004 2.821500E-004 5.187000E-004   1	 1528	    0	    0	 1047
   258 2.023500E-004 7.695000E-004 4.930500E-004   1	 2361	    0	    0	 1051
   259 1.026000E-004 6.156000E-004 5.985000E-005   1	 3600	    0	    0	 1057
   260 5.671500E-004 5.757000E-004 4.959000E-004   1	 3856	    0	    0	 1060
   261 1.134300E-003 1.017450E-003 4.560000E-005   3	    0	  772	  773	    0	    1	  211	 1070	  373
   262 8.436000E-004 1.795500E-004 7.410000E-004   1	 3822	    0	    0	 1072
   263 1.011750E-003 1.852500E-004 8.436000E-004   1	 1655	    0	    0	 1074
   264 9.775500E-004 7.524000E-004 1.909500E-004   2	 1908	    4	    0	    0	 1079	  237
   265 7.495500E-004 7.467000E-004 1.339500E-004   1	  266	    0	    0	 1081
   266 7.239000E-004 7.381500E-004 1.339500E-004   1	  265	    0	    0	 1081
   267 8.464500E-004 7.324500E-004 1.282500E-004   1	 1333	    0	    0	 1082
   268 8.835000E-005 2.850000E-005 4.075500E-004   1	 1210	    0	    0	 1083
   269 9.490500E-004 3.733500E-004 2.907000E-004   1	  270	    0	    0	 1084
   270 9.519000E-004 3.420000E-004 3.021000E-004   1	  269	    0	    0	 1084
   271 2.964000E-004 9.034500E-004 4.845000E-005   2	 3927	 3651	    0	    0	  231	 1087
   272 8.863500E-004 1.108650E-003 7.353000E-004   1	 1000	    0	    0	 1089
   273 7.438500E-004 5.899500E-004 8.407500E-004   2	 2097	 2111	    0	    0	  591	 1094
   274 5.757000E-004 8.350500E-004 4.873500E-004   2	 2116	 1098	    0	    0	  441	 1096
   275 6.070500E-004 5.785500E-004 3.477000E-004   2	 2352	 2760	    0	    0	  657	 1100
   276 6.640500E-004 2.166000E-004 1.938000E-004   1	 1716	    0	    0	 1106
   277 7.695000E-005 3.420000E-004 7.210500E-004   1	 3576	    0	    0	 1107
   278 9.747000E-004 7.752000E-004 1.995000E-004   3	  279	 1036	 1909	    0	    0	 1108	  655	  828
   279 9.775500E-004 7.866000E-004 2.080500E-004   1	  278	    0	    0	 1108
   280 1.023150E-003 3.448500E-004 5.215500E-004   1	 2024	    0	    0	 1109
   281 8.293500E-004 8.037000E-004 2.821500E-004   3	  293	   40	  768	    0	    0	  248	  414	 1110
   282 6.270000E-005 7.695000E-005 2.821500E-004   1	 2557	    0	    0	 1112
   283 5.899500E-004 3.961500E-004 1.051650E-003   1	  284	    0	    0	 1113
   284 5.757000E-004 4.018500E-004 1.054500E-003   1	  283	    0	    0	 1113
   285 2.422500E-004 5.871000E-004 6.156000E-004   1	 1988	    0	    0	 1114
   286 7.866000E-004 1.134300E-003 1.020300E-003   1	 3791	    0	    0	 1115
   287 8.578500E-004 9.804000E-004 4.645500E-004   1	 3381	    0	    0	 1118
   288 7.153500E-004 1.083000E-004 7.638000E-004   1	 1576	    0	    0	 1120
   289 8.208000E-004 7.153500E-004 3.534000E-004   1	 2404	    0	    0	 1124
   290 3.990000E-005 5.614500E-004 1.738500E-004   1	 3736	    0	    0	 1125
   291 6.840000E-004 3.591000E-004 4.645500E-004   1	 3874	    0	    0	 1126
   292 5.985000E-005 9.034500E-004 9.262500E-004   1	 3292	    0	    0	 1127
   293 8.806500E-004 7.866000E-004 2.878500E-004   2	  281	  294	    0	    0	  248	 1128
   294 8.778000E-004 8.094000E-004 2.793000E-004   1	  293	    0	    0	 1128
   295 3.420000E-005 7.894500E-004 5.272500E-004   1	 3299	    0	    0	 1129
   296 5.443500E-004 5.871000E-004 1.051650E-003   1	 3551	    0	    0	 1131
   297 9.120000E-004 9.319500E-004 2.109000E-004   1	 3861	    0	    0	 1132
   298 5.529000E-004 8.692500E-004 4.617000E-004   1	 2980	    0	    0	 1133
   299 9.576000E-004 2.964000E-004 1.102950E-003   1	 2841	    0	    0	 1134
   300 9.889500E-004 4.332000E-004 7.752000E-004   1	 3183	    0	    0	 1136
   301 3.876000E-004 1.091550E-003 6.498000E-004   1	 2090	    0	    0	 1137
   302 4.902000E-004 5.871000E-004 1.023150E-003   1	 2894	    0	    0	 1139
   303 4.132500E-004 9.633000E-004 4.588500E-004   1	 3666	    0	    0	 1141
   304 9.205500E-004 6.213000E-004 2.137500E-004   1	  306	    0	    0	 1142
   305 9.519000E-004 6.241500E-004 2.194500E-004   2	  306	  225	    0	    0	 1144	  973
   306 9.348000E-004 6.327000E-004 2.137500E-004   2	  305	  304	    0	    0	 1144	 1142
   307 2.850000E-006 5.956500E-004 3.277500E-004   2	  384	   -1	    1	    0	 1145	  210
   308 6.840000E-005 5.985000E-004 9.633000E-004   1	 3070	    0	    0	 1146
   309 2.850000E-006 2.194500E-004 7.695000E-004   2	 1735	   -1	    1	    0	 1147	  209
   310 1.795500E-004 5.329500E-004 8.892000E-004   1	  322	    0	    0	 1148
   311 7.723500E-004 7.666500E-004 3.619500E-004   2	 2405	  312	    0	    0	  835	 1149
   312 7.666500E-004 7.837500E-004 3.591000E-004   2	  184	  311	    0	    0	  867	 1149
   313 3.306000E-004 7.438500E-004 1.017450E-003   1	 3136	    0	    0	 1150
   314 5.928000E-004 5.728500E-004 4.560000E-004   1	 3596	    0	    0	 1152
   315 4.275000E-004 1.596000E-004 5.329500E-004   1	 2180	    0	    0	 1154
   316 7.752000E-004 4.560000E-004 9.661500E-004   1	 3863	    0	    0	 1155
   317 8.664000E-004 1.023150E-003 3.619500E-004   2	 2870	 2194	    0	    0	  605	 1159
   318 2.907000E-004 4.702500E-004 1.071600E-003   1	 3038	    0	    0	 1160
   319 1.396500E-004 1.131450E-003 9.661500E-004   1	 2789	    0	    0	 1162
