     1    595      0 5.100000E-006 5.100000E-006 1.020000E-005 1.193859E-015 0.000000E+000
     2     -1    589 1.650395E-005 1.650395E-005 5.100000E-006 1.326510E-016 0.000000E+000
     3     -1    588 1.530000E-005 1.530000E-005 7.212489E-006 3.979530E-016 0.000000E+000
     4     -1    561 5.100000E-006 5.100000E-006 1.020000E-005 1.193859E-015 0.000000E+000
     5     -1    560 5.100000E-006 5.100000E-006 1.020000E-005 1.193859E-015 0.000000E+000
     6     -1    556 4.461142E-004 4.461142E-004 7.212489E-006 6.632550E-016 0.000000E+000
     7    553      0 3.152657E-004 3.152657E-004 7.212489E-006 5.306040E-016 0.000000E+000
     8    552      0 2.293675E-004 2.293675E-004 1.020000E-005 1.193859E-015 0.000000E+000
     9    535      0 4.226971E-004 4.226971E-004 3.421184E-005 3.846879E-015 0.000000E+000
    10     -1    534 3.308797E-004 3.308797E-004 1.020000E-005 1.326510E-016 0.000000E+000
    11     -1    533 5.100000E-006 5.100000E-006 8.160000E-005 1.286715E-014 0.000000E+000
    12    530      0 5.100000E-006 5.100000E-006 8.160000E-005 1.286715E-014 0.000000E+000
    13     -1    529 6.287702E-005 6.287702E-005 1.140395E-005 6.632550E-016 0.000000E+000
    14     -1    526 5.100000E-006 5.100000E-006 5.300075E-005 3.316275E-015 0.000000E+000
    15     -1    525 8.684987E-005 8.684987E-005 3.060000E-005 4.908087E-015 0.000000E+000
    16     -1    524 1.037696E-004 1.037696E-004 1.691479E-005 1.193859E-015 0.000000E+000
    17     -1    523 5.100000E-006 5.100000E-006 5.225945E-005 2.785671E-015 0.000000E+000
    18    520      0 5.100000E-006 5.100000E-006 1.071000E-004 1.817319E-014 0.000000E+000
    19     -1    516 5.859454E-005 5.859454E-005 7.212489E-006 6.632550E-016 0.000000E+000
    20    513      0 6.708003E-005 6.708003E-005 1.530000E-005 2.785671E-015 0.000000E+000
    21    509      0 7.230498E-005 7.230498E-005 2.163747E-005 1.193859E-015 0.000000E+000
    22     -1    498 7.372984E-005 7.372984E-005 2.550000E-005 3.846879E-015 0.000000E+000
    23     -1    495 5.100000E-006 5.100000E-006 4.080000E-005 5.969295E-015 0.000000E+000
    24     -1    494 1.134225E-004 1.134225E-004 1.020000E-005 1.193859E-015 0.000000E+000
    25     -1    493 1.879272E-004 1.879272E-004 1.691479E-005 1.061208E-015 0.000000E+000
    26     -1    485 5.100000E-006 5.100000E-006 6.120000E-005 9.152919E-015 0.000000E+000
    27    466      0 5.100000E-006 5.100000E-006 3.421184E-005 3.846879E-015 0.000000E+000
    28     -1    464 5.100000E-006 5.100000E-006 3.606245E-005 6.632550E-016 0.000000E+000
    29    463      0 1.830264E-004 1.830264E-004 4.015744E-005 5.969295E-015 0.000000E+000
    30    443      0 4.236378E-005 4.236378E-005 7.212489E-006 2.653020E-016 0.000000E+000
    31    434      0 5.100000E-006 5.100000E-006 3.265593E-005 2.785671E-015 0.000000E+000
    32    431      0 1.125703E-004 1.125703E-004 1.020000E-005 1.193859E-015 0.000000E+000
    33     -1    424 3.225523E-005 3.225523E-005 7.212489E-006 3.979530E-016 0.000000E+000
    34     -1    420 1.263318E-004 1.263318E-004 2.102784E-005 6.632550E-016 0.000000E+000
    35    411      0 1.492481E-004 1.492481E-004 1.020000E-005 1.326510E-016 0.000000E+000
    36     -1    407 3.143851E-005 3.143851E-005 7.212489E-006 6.632550E-016 0.000000E+000
    37    406      0 1.036244E-004 1.036244E-004 7.212489E-006 3.979530E-016 0.000000E+000
    38     -1    376 5.100000E-006 5.100000E-006 2.163747E-005 1.193859E-015 0.000000E+000
    39     -1    375 5.100000E-006 5.100000E-006 2.337114E-005 2.785671E-015 0.000000E+000
    40     -1    370 5.100000E-006 5.100000E-006 2.163747E-005 1.193859E-015 0.000000E+000
    41     -1    369 5.100000E-006 5.100000E-006 2.337114E-005 2.785671E-015 0.000000E+000
    42     -1    363 5.100000E-006 5.100000E-006 2.163747E-005 1.193859E-015 0.000000E+000
    43     -1    356 2.040000E-005 2.040000E-005 1.020000E-005 1.193859E-015 0.000000E+000
    44     -1    355 5.100000E-006 5.100000E-006 2.102784E-005 6.632550E-016 0.000000E+000
    45    348      0 1.005877E-004 1.005877E-004 4.674227E-005 1.193859E-015 0.000000E+000
    46     -1    346 2.973785E-005 2.973785E-005 1.530000E-005 1.326510E-016 0.000000E+000
    47    345      0 5.100000E-006 5.100000E-006 2.040000E-005 2.785671E-015 0.000000E+000
    48     -1    328 5.100000E-006 5.100000E-006 1.908245E-005 2.785671E-015 0.000000E+000
    49     -1    315 2.280789E-005 2.280789E-005 7.212489E-006 6.632550E-016 0.000000E+000
    50    307      0 5.100000E-006 5.100000E-006 2.102784E-005 6.632550E-016 0.000000E+000
    51     -1    300 5.100000E-006 5.100000E-006 1.691479E-005 1.193859E-015 0.000000E+000
    52     -1    289 5.100000E-006 5.100000E-006 1.612762E-005 6.632550E-016 0.000000E+000
    53     -1    276 5.100000E-006 5.100000E-006 1.530000E-005 2.785671E-015 0.000000E+000
    54     -1    264 2.163747E-005 2.163747E-005 1.020000E-005 1.326510E-016 0.000000E+000
    55     -1    262 5.100000E-006 5.100000E-006 1.530000E-005 2.785671E-015 0.000000E+000
    56     -1    245 1.612762E-005 1.612762E-005 1.020000E-005 1.193859E-015 0.000000E+000
    57     -1    221 1.140395E-005 1.140395E-005 1.140395E-005 6.632550E-016 0.000000E+000
    58     -1    217 3.521007E-005 3.521007E-005 5.100000E-006 1.326510E-016 0.000000E+000
    59     -1    216 4.323385E-005 4.323385E-005 5.100000E-006 5.306040E-016 0.000000E+000
    60     -1    184 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    61     -1    182 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    62     -1    177 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    63     -1    173 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    64     -1    167 5.100000E-006 5.100000E-006 1.530000E-005 2.653020E-015 0.000000E+000
    65     -1    163 1.612762E-005 1.612762E-005 7.212489E-006 5.306040E-016 0.000000E+000
    66    159      0 1.861644E-005 1.861644E-005 5.100000E-006 1.326510E-016 0.000000E+000
    67     -1    153 1.691479E-005 1.691479E-005 7.212489E-006 6.632550E-016 0.000000E+000
    68    148      0 5.100000E-006 5.100000E-006 1.020000E-005 1.193859E-015 0.000000E+000
    69     -1    143 1.442498E-005 1.442498E-005 5.100000E-006 1.326510E-016 0.000000E+000
    70     -1    132 5.100000E-006 5.100000E-006 8.833459E-006 1.193859E-015 0.000000E+000
    71    117      0 5.100000E-006 5.100000E-006 8.833459E-006 1.061208E-015 0.000000E+000
    72     -1     98 5.100000E-006 5.100000E-006 1.020000E-005 1.326510E-016 0.000000E+000
    73     -1     94 5.100000E-006 5.100000E-006 8.833459E-006 1.061208E-015 0.000000E+000
    74     -1     91 5.100000E-006 5.100000E-006 1.020000E-005 1.193859E-015 0.000000E+000
    75     -1     87 1.249240E-005 1.249240E-005 5.100000E-006 1.326510E-016 0.000000E+000
    76     -1     63 5.100000E-006 5.100000E-006 7.212489E-006 6.632550E-016 0.000000E+000
    77     -1     46 5.100000E-006 5.100000E-006 7.212489E-006 6.632550E-016 0.000000E+000
    78     -1     42 1.140395E-005 1.140395E-005 5.100000E-006 1.326510E-016 0.000000E+000
    79     -1     35 1.249240E-005 1.249240E-005 5.100000E-006 1.326510E-016 0.000000E+000
    80     -1     10 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    81     -1      8 5.100000E-006 5.100000E-006 1.140395E-005 6.632550E-016 0.000000E+000
    82     -1      4 5.100000E-006 5.100000E-006 7.212489E-006 6.632550E-016 0.000000E+000
    83    542    233 3.634734E-004 8.923467E-005 1.817969E-005 1.737728E-014 0.000000E+000
    84    308    468 8.555594E-005 1.097163E-004 5.100000E-007 1.180594E-014 0.000000E+000
    85    486    496 1.565789E-004 2.399975E-004 5.100000E-007 8.078446E-014 0.000000E+000
    86    454    215 7.443353E-005 7.066767E-005 6.875375E-006 2.653020E-016 0.000000E+000
    87    444    215 1.648323E-004 6.463936E-005 2.481333E-005 1.326510E-016 0.000000E+000
    88     19    398 3.845008E-005 6.429829E-005 2.102518E-005 1.193859E-015 0.000000E+000
    89    473    554 1.397473E-004 1.829221E-004 1.543400E-005 1.326510E-016 0.000000E+000
    90    489    152 2.058283E-004 3.367931E-005 2.173990E-005 1.326510E-016 0.000000E+000
    91    155    474 4.132574E-005 1.186756E-004 2.374028E-005 1.061208E-015 0.000000E+000
    92    468    209 1.133018E-004 5.481650E-005 8.918595E-006 9.683523E-015 0.000000E+000
    93    499    485 1.345116E-004 1.959082E-004 5.100000E-007 1.326510E-016 0.000000E+000
    94    376    414 4.675227E-005 1.320392E-004 9.356351E-006 1.326510E-016 0.000000E+000
    95    357    241 6.374972E-005 1.336398E-004 3.397728E-006 1.326510E-016 0.000000E+000
    96    550    348 1.324666E-004 3.184630E-004 6.452487E-006 1.538752E-014 0.000000E+000
    97     81    511 4.254595E-005 1.708202E-004 1.664324E-005 4.642785E-015 0.000000E+000
    98      1    170 2.439035E-005 5.020777E-005 3.346894E-005 1.047943E-014 0.000000E+000
    99    381    427 4.591634E-005 8.705250E-005 1.745954E-005 3.979530E-016 0.000000E+000
   100    365    172 9.058462E-005 2.503184E-005 1.269694E-005 1.326510E-016 0.000000E+000
   101    179    467 3.031506E-005 8.928976E-005 1.042017E-005 3.050973E-015 0.000000E+000
   102    417     41 7.502807E-005 1.761752E-005 5.100000E-007 1.724463E-015 0.000000E+000
   103    489    290 1.129884E-004 4.090811E-005 8.664773E-006 1.326510E-016 0.000000E+000
   104    533    237 2.383652E-004 6.139463E-005 5.100000E-007 1.326510E-016 0.000000E+000
   105    535      2 3.743876E-004 3.750138E-005 1.285250E-005 9.550872E-015 0.000000E+000
   106     98    547 2.598999E-005 5.125964E-004 1.740715E-005 1.883644E-014 0.000000E+000
   107    325    378 4.919851E-005 1.130007E-004 1.402772E-005 1.326510E-015 0.000000E+000
   108    112    551 2.924966E-005 1.815730E-004 1.576887E-005 1.326510E-016 0.000000E+000
   109      3    457 2.055377E-005 1.032207E-004 1.202347E-005 5.173389E-015 0.000000E+000
   110    198    160 2.716592E-005 3.313432E-005 1.551671E-005 1.326510E-016 0.000000E+000
   111     96    120 3.520315E-005 2.054789E-005 2.209708E-005 3.714228E-015 0.000000E+000
   112    250    228 3.811930E-005 7.517227E-005 2.260215E-005 1.061208E-015 0.000000E+000
   113    130    191 2.108169E-005 2.530844E-005 2.010573E-005 7.030503E-015 0.000000E+000
   114     27    298 1.098645E-005 6.876557E-005 1.768334E-005 1.326510E-016 0.000000E+000
   115      4    495 1.737111E-005 1.232884E-004 1.834274E-005 3.316275E-015 0.000000E+000
   116    205    105 3.166305E-005 2.200696E-005 1.809335E-005 3.979530E-016 0.000000E+000
   117      5    411 2.054789E-005 1.077676E-004 1.357090E-005 6.632550E-016 0.000000E+000
   118      7    557 2.137625E-005 2.720012E-004 1.347142E-005 9.471281E-014 0.000000E+000
   119    389    458 7.523259E-005 1.043819E-004 1.823659E-005 1.326510E-016 0.000000E+000
   120    199    468 4.087682E-005 7.820539E-005 2.252891E-005 2.281597E-014 0.000000E+000
   121    260    467 6.073279E-005 9.711919E-005 2.152017E-005 6.234597E-015 0.000000E+000
   122    437    240 6.743571E-005 4.214247E-005 1.741080E-005 3.846879E-015 0.000000E+000
   123      5    431 2.426685E-005 1.358294E-004 2.072019E-005 1.724463E-015 0.000000E+000
   124    106    211 2.108169E-005 4.507199E-005 2.522033E-005 1.326510E-016 0.000000E+000
   125    215    298 3.080332E-005 5.846657E-005 1.336562E-005 1.326510E-016 0.000000E+000
   126    382    490 4.326547E-005 1.713076E-004 9.188525E-006 1.326510E-016 0.000000E+000
   127    382    491 3.798583E-005 1.736193E-004 1.058169E-005 3.979530E-016 0.000000E+000
   128      9    502 1.880119E-005 1.318192E-004 1.898812E-005 1.326510E-016 0.000000E+000
   129    429    238 4.576866E-005 2.869516E-005 1.223618E-005 1.326510E-016 0.000000E+000
   130      6    383 1.581221E-005 8.225655E-005 2.110112E-005 7.959060E-015 0.000000E+000
   131    155    519 2.811021E-005 1.831225E-004 2.375506E-005 1.326510E-016 0.000000E+000
   132      7    265 1.969699E-005 7.942912E-005 3.288412E-005 1.750993E-014 0.000000E+000
   133    164    540 2.389343E-005 2.348791E-004 1.799351E-005 5.306040E-016 0.000000E+000
   134     17     94 1.525722E-005 1.527514E-005 1.676310E-005 3.448926E-015 0.000000E+000
   135      8    495 1.902713E-005 2.589474E-004 2.644896E-005 2.599960E-014 0.000000E+000
   136    213     97 4.366984E-005 2.742101E-005 5.100000E-007 6.101946E-015 0.000000E+000
   137     87     93 3.310682E-005 1.666654E-005 2.034005E-005 3.316275E-015 0.000000E+000
   138    165      9 2.238916E-005 1.581221E-005 1.601238E-005 1.326510E-016 0.000000E+000
   139    318    326 4.055490E-005 3.658697E-005 1.207170E-005 1.326510E-015 0.000000E+000
   140    312    379 3.124061E-005 6.784885E-005 1.472170E-005 1.326510E-016 0.000000E+000
   141    272    175 4.651916E-005 3.314608E-005 1.241766E-005 7.959060E-016 0.000000E+000
   142     89    102 2.380458E-005 3.617849E-005 2.366315E-005 2.255067E-015 0.000000E+000
   143    102    555 3.008453E-005 3.014646E-004 5.100000E-007 7.959060E-016 0.000000E+000
   144    220    540 2.829719E-005 2.208968E-004 7.280730E-006 1.326510E-016 0.000000E+000
   145    214    510 3.790693E-005 2.592487E-004 2.260262E-005 4.510134E-015 0.000000E+000
   146    200    527 2.841846E-005 1.664900E-004 1.635711E-005 1.326510E-016 0.000000E+000
   147     14    500 4.356248E-005 1.273435E-004 2.087027E-005 1.154064E-014 0.000000E+000
   148    289     42 4.294457E-005 1.377225E-005 1.431796E-005 1.326510E-016 0.000000E+000
   149     10    516 3.008453E-005 1.554514E-004 5.100000E-007 2.122416E-015 0.000000E+000
