1   1   59   6.10205e-005   4.07505e-005   4.91034e-005   3.23574e-013   0.000000
2   1   1859   5.6365e-005   2.98399e-005   0.000158047   5.20712e-013   0.000000
3   1   238   5.92003e-005   4.42297e-005   3.25756e-005   1.70873e-013   0.000000
4   1   1046   5.92003e-005   7.04193e-005   3.25756e-005   1.34988e-013   0.000000
5   1   1157   5.28744e-005   2.66033e-005   5.18518e-005   2.25693e-013   0.000000
6   2   171   5.1836e-005   3.73258e-005   3.97935e-005   2.09048e-013   0.000000
7   2   51   5.31309e-005   4.33069e-005   2.77566e-005   2.71656e-013   0.000000
8   2   2000   5.82699e-005   1.93655e-005   9.56103e-005   9.14682e-014   0.000000
9   3   279   5.10441e-005   3.83832e-005   1.01641e-005   5.2682e-014   0.000000
10   3   3736   5.51425e-005   1.50549e-005   0.000202521   4.62533e-013   0.000000
11   3   1497   5.7325e-005   2.00044e-005   2.87625e-005   1.25062e-013   0.000000
12   3   126   5.33863e-005   3.58708e-005   1.70538e-005   8.23061e-014   0.000000
13   4   589   5.02403e-005   3.02763e-005   3.46463e-005   1.89961e-013   0.000000
14   4   1947   5.02403e-005   7.58826e-005   0.000142504   6.05919e-013   0.000000
15   4   1419   5.07775e-005   2.40525e-005   0.000108792   4.95516e-013   0.000000
16   -1   4   0   0.000119913   8.66286e-005   2.03246e-013   0.000000
17   5   44   5.70864e-005   5.51425e-005   2.77566e-005   1.44456e-013   0.000000
18   5   706   5.1836e-005   5.02403e-005   0.000143321   4.98417e-013   0.000000
19   5   1284   5.10441e-005   3.31829e-005   5.42507e-005   4.48942e-013   0.000000
20   5   1895   5.1836e-005   3.15522e-005   9.6675e-005   5.56291e-013   0.000000
21   5   5033   5.1836e-005   1.33625e-005   0.000265497   7.78014e-013   0.000000
22   5   1564   0.00011209   2.18214e-005   7.70706e-005   3.62666e-013   0.000000
23   6   418   2.6725e-006   0.000146318   5.345e-006   8.70398e-015   0.000000
24   6   1464   5.1836e-005   2.61112e-005   0.000175699   2.03246e-013   0.000000
25   6   65   0.000138541   6.58531e-006   5.345e-006   1.03837e-014   0.000000
26   6   77   0.000138541   4.88647e-006   5.345e-006   1.03837e-014   0.000000
27   6   2820   0.000134331   4.88647e-006   5.345e-006   4.68793e-014   0.000000
28   1464   6938   2.45818e-005   1.87075e-005   1.87962e-005   2.5043e-014   0.000000
29   6   6938   9.02137e-005   2.00044e-005   2.18728e-005   6.90211e-014   0.000000
30   7   3034   5.10441e-005   1.65992e-005   0.000109857   2.00802e-013   0.000000
31   7   462   5.31309e-005   2.66033e-005   3.08332e-005   7.4671e-014   0.000000
32   7   127   5.05096e-005   3.94141e-005   7.84047e-005   4.70931e-013   0.000000
33   7   522   5.10441e-005   2.80322e-005   2.60141e-005   1.44608e-013   0.000000
34   7   3284   4.77521e-005   1.93655e-005   0.000108464   3.01127e-013   0.000000
35   7   2573   5.02403e-005   3.31829e-005   0.000150013   4.11072e-013   0.000000
36   7   79   4.6606e-005   3.90733e-005   1.01641e-005   3.14565e-014   0.000000
37   7   4326   4.6895e-005   1.33625e-005   0.000148388   2.46307e-013   0.000000
38   7   426   4.60228e-005   2.89489e-005   0.000118022   1.7072e-013   0.000000
39   8   3754   5.10441e-005   2.18214e-005   0.000104629   2.02177e-013   0.000000
40   8   2301   4.80346e-005   2.00044e-005   0.000117752   5.19796e-013   0.000000
41   8   848   0.000112834   2.61112e-005   7.22516e-005   6.41957e-013   0.000000
42   8   839   3.35791e-005   3.02763e-005   0.000106313   7.99239e-013   0.000000
43   8   1528   9.32401e-005   2.45818e-005   7.56563e-005   4.87728e-013   0.000000
44   8   114   0.000116965   2.66033e-005   5.345e-006   1.35904e-014   0.000000
45   8   63   0.000109827   0.000194296   6.49535e-005   5.10176e-013   0.000000
46   9   4109   4.77521e-005   1.33625e-005   3.84006e-005   7.08535e-014   0.000000
47   9   748   4.7468e-005   0.00010234   7.43222e-005   2.09048e-013   0.000000
48   9   2439   7.45993e-005   1.87075e-005   6.42971e-005   2.01108e-013   0.000000
49   9   485   0.000126052   3.66051e-005   7.53282e-005   1.69651e-013   0.000000
50   485   6939   3.31829e-005   2.6725e-006   1.01641e-005   1.3285e-014   0.000000
51   9   6939   0.000118978   2.06258e-005   5.345e-006   2.24471e-014   0.000000
52   9   4057   0.00010234   1.33625e-005   0.000176953   2.75626e-013   0.000000
53   10   418   1.33625e-005   0.000193133   5.345e-006   6.87156e-014   0.000000
54   10   2174   4.83156e-005   2.00044e-005   6.36194e-005   1.90877e-013   0.000000
55   10   3561   4.77521e-005   2.23978e-005   0.000155336   3.55642e-013   0.000000
56   11   1149   4.54325e-005   5.53891e-005   2.87625e-005   1.01088e-013   0.000000
57   11   470   4.80346e-005   2.80322e-005   7.25798e-005   3.222e-013   0.000000
58   11   545   4.80346e-005   3.66051e-005   0.000109857   4.4879e-013   0.000000
59   11   21   8.20082e-005   5.23576e-005   5.345e-006   3.11511e-014   0.000000
60   11   2275   9.83183e-005   3.02763e-005   5.88003e-005   3.28155e-013   0.000000
61   12   585   4.33069e-005   2.61112e-005   3.633e-005   1.15748e-013   0.000000
62   12   982   4.42297e-005   2.89489e-005   4.12078e-005   1.39722e-013   0.000000
63   12   583   4.80346e-005   2.93975e-005   7.56563e-005   2.55317e-013   0.000000
64   12   2773   4.80346e-005   3.83832e-005   0.000169326   2.72419e-013   0.000000
65   12   1591   4.42297e-005   4.00875e-005   0.000103295   2.84025e-013   0.000000
66   12   1405   4.91492e-005   2.75634e-005   4.25419e-005   1.05975e-013   0.000000
67   13   1119   4.6895e-005   5.6365e-005   0.00012048   2.1195e-013   0.000000
68   13   3288   4.33069e-005   2.18214e-005   4.6355e-005   1.11472e-013   0.000000
