     1 1.540799E-015 3.903813E-006 3.116196E-002 0.000000E+000
     2 3.880530E-015 4.562868E-006 3.432347E-002 0.000000E+000
     3 8.445861E-015 7.049491E-006 2.702442E-002 0.000000E+000
     4 6.905062E-015 4.345286E-006 1.851538E-002 0.000000E+000
     5 8.388794E-015 1.166186E-006 1.427252E-002 0.000000E+000
     6 3.309864E-015 1.470230E-006 2.134197E-002 0.000000E+000
     7 7.818128E-015 3.000793E-006 1.710575E-002 0.000000E+000
     8 3.937597E-015 1.158157E-006 2.249043E-002 0.000000E+000
     9 3.366931E-015 4.620145E-006 1.816460E-002 0.000000E+000
    10 2.625065E-015 1.196606E-006 3.133152E-002 0.000000E+000
    11 2.796265E-015 2.548666E-006 3.918305E-002 0.000000E+000
    12 5.820796E-015 1.708221E-006 1.887010E-002 0.000000E+000
    13 3.880530E-015 3.722551E-006 1.999425E-002 0.000000E+000
    14 4.508263E-015 4.558070E-006 1.932037E-002 0.000000E+000
    15 2.453865E-015 4.330926E-006 2.920012E-002 0.000000E+000
    16 2.453865E-015 4.871379E-006 3.040013E-002 0.000000E+000
    17 2.453865E-015 3.507584E-006 3.271121E-002 0.000000E+000
    18 3.252798E-015 4.997999E-006 2.602343E-002 0.000000E+000
    19 1.826132E-015 3.883430E-006 3.840000E-002 0.000000E+000
    20 1.597865E-015 5.125546E-006 2.430556E-002 0.000000E+000
    21 2.453865E-015 2.923277E-006 3.517031E-002 0.000000E+000
    22 5.535463E-015 2.232048E-006 3.643877E-002 0.000000E+000
    23 1.426666E-014 7.059657E-006 1.901973E-002 0.000000E+000
    24 5.706662E-015 1.092067E-006 2.375927E-002 0.000000E+000
    25 3.070184E-014 1.147002E-005 2.391821E-002 0.000000E+000
    26 2.339732E-015 1.725478E-006 3.584099E-002 0.000000E+000
    27 3.024531E-015 8.005313E-007 2.503571E-002 0.000000E+000
    28 6.562662E-015 4.823356E-006 4.098943E-002 0.000000E+000
    29 5.193063E-015 6.460194E-006 2.463459E-002 0.000000E+000
    30 5.307196E-015 9.558729E-007 2.137693E-002 0.000000E+000
    31 4.679463E-015 1.683786E-006 1.577598E-002 0.000000E+000
    32 4.051730E-015 4.352544E-006 1.877540E-002 0.000000E+000
    33 4.222930E-015 3.895784E-006 3.645559E-002 0.000000E+000
    34 2.111465E-015 4.412766E-006 3.358201E-002 0.000000E+000
    35 7.418661E-015 4.011325E-006 2.186329E-002 0.000000E+000
    36 3.481064E-015 5.381412E-006 3.086927E-002 0.000000E+000
    37 5.078930E-015 3.263443E-006 2.123330E-002 0.000000E+000
    38 4.793597E-015 1.034470E-006 2.355028E-002 0.000000E+000
    39 7.646928E-015 1.190893E-006 2.520990E-002 0.000000E+000
    40 3.138664E-015 2.592983E-006 2.913537E-002 0.000000E+000
    41 9.644260E-015 3.469598E-006 1.788982E-002 0.000000E+000
    42 4.736530E-015 4.729969E-006 2.690278E-002 0.000000E+000
    43 5.535463E-015 6.855459E-006 3.791269E-002 0.000000E+000
    44 3.321278E-014 1.216849E-005 2.905044E-002 0.000000E+000
