  4942
     1   2019      0 3.668260E-006 2.733709E-002 4.612616E-005
     2     -1   2015 4.659037E-006 2.313626E-002 4.956000E-006
     3   2010      0 3.655915E-006 3.070118E-002 4.956000E-006
     4   2008      0 4.216570E-006 3.268971E-002 9.912000E-006
     5   1973      0 4.302131E-006 1.942564E-002 4.956000E-006
     6     -1   1954 4.677322E-006 3.039977E-002 1.351815E-004
     7     -1   1948 1.689638E-006 3.436220E-002 2.054998E-004
     8   1935      0 4.311473E-006 3.769511E-002 4.377021E-005
     9   1934      0 3.783303E-005 2.870481E-002 4.956000E-006
    10     -1   1922 3.909949E-006 2.682991E-002 4.596005E-005
    11   1921      0 5.591073E-006 3.542007E-002 1.101649E-004
    12     -1   1918 4.416625E-006 3.428576E-002 4.026273E-005
    13     -1   1917 1.529775E-005 2.444816E-002 1.961612E-004
    14   1900      0 4.779189E-005 3.109228E-002 4.956000E-006
    15   1897      0 4.465841E-006 3.682361E-002 2.149851E-004
    16   1895      0 1.113191E-005 2.545288E-002 1.492758E-004
    17     -1   1889 6.746468E-006 2.451795E-002 1.516053E-004
    18     -1   1888 1.392092E-005 3.350070E-002 2.051829E-004
    19   1886      0 1.203050E-005 3.072064E-002 1.612930E-004
    20     -1   1882 2.968553E-006 2.390695E-002 1.645808E-004
    21     -1   1881 5.380283E-006 4.075280E-002 4.086822E-005
    22     -1   1879 1.103906E-005 3.224300E-002 9.072169E-005
    23     -1   1878 9.397125E-006 2.278507E-002 4.980718E-005
    24   1874      0 3.363748E-005 3.213021E-002 4.956000E-006
    25   1873      0 2.870264E-006 3.073144E-002 5.078389E-005
    26     -1   1857 1.903745E-005 3.254455E-002 5.337775E-005
    27   1854      0 9.856650E-006 3.188495E-002 9.789164E-005
    28   1850      0 3.777223E-005 3.046030E-002 4.956000E-006
    29   1849      0 4.810349E-006 2.503113E-002 4.460400E-005
    30   1846      0 1.963691E-005 3.387921E-002 5.628934E-005
    31     -1   1839 9.593231E-006 4.152580E-002 1.199462E-004
    32     -1   1823 3.045883E-005 3.253403E-002 4.956000E-006
    33     -1   1822 4.614463E-006 2.791317E-002 8.640461E-005
    34     -1   1782 1.070543E-005 2.777522E-002 1.003259E-004
    35     -1   1769 2.886494E-005 3.396256E-002 4.956000E-006
    36   1765      0 2.789120E-005 3.044312E-002 4.956000E-006
    37   1755      0 2.876174E-005 2.315546E-002 4.956000E-006
    38   1741      0 6.981610E-006 2.606487E-002 3.539292E-005
    39   1740      0 2.302628E-005 2.529644E-002 6.777228E-005
    40     -1   1732 2.513823E-005 4.236117E-002 4.956000E-006
    41     -1   1731 2.817379E-005 3.447291E-002 4.956000E-006
    42     -1   1729 1.293679E-006 2.464347E-002 3.641901E-005
    43   1714      0 6.062844E-006 4.207510E-002 3.641901E-005
    44     -1   1683 2.220806E-005 2.212450E-002 3.055084E-005
    45     -1   1657 3.261863E-005 2.489079E-002 4.956000E-006
    46   1653      0 7.395503E-006 3.609750E-002 3.902358E-005
    47     -1   1651 1.303274E-005 3.220539E-002 3.708731E-005
    48   1636      0 3.124970E-005 2.743171E-002 4.956000E-006
    49     -1   1625 3.089913E-005 3.791738E-002 4.956000E-006
    50     -1   1605 1.085405E-005 2.466143E-002 7.515484E-005
    51     -1   1604 6.016818E-006 2.137728E-002 9.182878E-005
    52   1596      0 1.617541E-005 2.025215E-002 5.843038E-005
    53   1588      0 2.744517E-006 3.003892E-002 1.380771E-004
    54     -1   1580 1.773041E-005 3.039906E-002 5.102514E-005
    55     -1   1573 2.303692E-005 2.093067E-002 4.956000E-006
    56   1572      0 1.499110E-005 4.185268E-002 1.063904E-004
    57     -1   1560 5.120711E-007 2.945199E-002 9.274111E-005
    58     -1   1559 7.965601E-006 3.803292E-002 3.173388E-005
    59     -1   1558 2.622343E-005 2.726859E-002 4.956000E-006
    60   1555      0 8.762681E-006 3.010916E-002 6.540032E-005
    61     -1   1526 2.123193E-005 2.370674E-002 4.956000E-006
    62     -1   1525 1.173723E-005 3.987622E-002 4.263312E-005
    63     -1   1524 2.270904E-005 3.281588E-002 4.956000E-006
    64     -1   1523 6.648464E-006 3.816404E-002 5.617234E-005
    65   1503      0 2.306209E-005 3.397282E-002 4.956000E-006
    66   1499      0 2.095483E-005 3.493987E-002 4.956000E-006
    67   1493      0 1.520145E-005 3.331922E-002 4.931158E-005
    68   1481      0 4.522373E-006 2.837040E-002 4.779393E-005
    69     -1   1479 1.972885E-005 3.133308E-002 4.956000E-006
    70   1475      0 7.829877E-006 1.683366E-002 1.037782E-004
    71   1473      0 1.093770E-005 3.039721E-002 4.848123E-005
    72   1472      0 1.131106E-005 3.274583E-002 4.056661E-005
    73     -1   1464 1.394195E-005 3.724807E-002 8.520548E-005
    74   1462      0 4.884183E-006 2.313308E-002 5.078389E-005
    75     -1   1453 2.357704E-005 2.673618E-002 4.956000E-006
    76     -1   1414 1.850944E-005 4.897960E-002 4.956000E-006
    77   1409      0 1.382527E-005 3.918166E-002 4.263312E-005
    78     -1   1396 2.066316E-006 4.766551E-002 6.077900E-005
    79     -1   1390 9.307173E-007 3.721430E-002 4.921361E-005
    80   1389      0 2.166489E-005 2.537507E-002 4.956000E-006
    81     -1   1385 3.518761E-006 3.230864E-002 7.146855E-005
    82   1372      0 2.170621E-005 3.909428E-002 4.956000E-006
    83   1371      0 5.993503E-006 2.407302E-002 4.757924E-005
    84     -1   1364 3.677581E-006 2.632941E-002 8.971330E-005
    85   1359      0 2.409328E-005 2.491922E-002 4.956000E-006
    86     -1   1347 4.249455E-006 2.987999E-002 6.365965E-005
    87     -1   1345 1.761958E-005 3.989725E-002 4.956000E-006
    88   1313      0 1.740583E-005 4.549573E-002 4.956000E-006
    89   1312      0 1.929022E-005 1.916686E-002 4.956000E-006
    90     -1   1295 5.360600E-006 3.574673E-002 2.932009E-005
    91     -1   1287 2.716207E-005 3.927342E-002 4.956000E-006
    92     -1   1283 2.576307E-005 2.012756E-002 4.956000E-006
    93     -1   1282 1.784319E-005 3.613842E-002 4.956000E-006
    94     -1   1281 1.505333E-005 4.223592E-002 1.279153E-004
    95     -1   1268 1.215688E-005 2.604275E-002 5.563096E-005
    96     -1   1224 2.456764E-005 3.121059E-002 4.956000E-006
    97   1209      0 4.382111E-006 2.343648E-002 7.633684E-005
    98   1204      0 1.712726E-005 2.665898E-002 4.956000E-006
    99     -1   1194 4.644078E-006 2.805234E-002 6.530376E-005
   100     -1   1179 4.538474E-006 2.446955E-002 2.575213E-005
   101     -1   1164 6.007800E-006 2.846719E-002 2.973600E-005
   102   1156      0 7.361599E-006 3.071517E-002 2.427934E-005
   103   1155      0 3.997832E-006 3.396955E-002 3.504421E-005
   104   1145      0 2.770587E-005 3.221925E-002 4.956000E-006
   105   1141      0 5.279977E-007 3.390006E-002 3.068333E-005
   106   1140      0 2.574379E-005 2.589289E-002 4.956000E-006
   107   1139      0 3.512996E-006 2.657824E-002 4.801528E-005
   108     -1   1129 9.515022E-006 2.923704E-002 6.619997E-005
   109     -1   1128 3.133933E-006 2.737303E-002 6.864919E-005
   110     -1   1124 1.806936E-005 3.531775E-002 4.956000E-006
   111   1122      0 2.528971E-005 2.817084E-002 4.956000E-006
   112   1120      0 9.844555E-006 3.953954E-002 3.324586E-005
   113     -1   1118 3.005525E-006 2.937763E-002 3.469200E-005
   114   1113      0 1.955272E-005 2.543928E-002 4.956000E-006
   115     -1   1106 1.526517E-005 3.892247E-002 4.956000E-006
   116   1100      0 8.553068E-006 4.244273E-002 2.714513E-005
   117   1099      0 6.727577E-006 3.164338E-002 8.216344E-005
   118     -1   1090 1.721599E-005 3.746845E-002 4.956000E-006
   119     -1   1089 1.619791E-005 1.909626E-002 4.956000E-006
   120   1087      0 6.764946E-006 3.528682E-002 1.437745E-004
   121   1081      0 4.160487E-006 3.607792E-002 8.093158E-005
   122     -1   1070 3.358151E-006 3.844931E-002 2.527074E-005
   123   1069      0 1.159476E-005 2.762214E-002 9.928131E-005
   124     -1   1065 2.793984E-005 4.341182E-002 4.956000E-006
   125     -1   1062 1.158521E-005 2.591328E-002 9.522314E-005
   126   1059      0 1.077043E-005 4.240903E-002 1.104051E-004
   127   1047      0 6.680268E-006 2.096963E-002 3.830322E-005
   128     -1   1033 1.320317E-005 2.719731E-002 4.956000E-006
   129   1028      0 6.960361E-006 3.244660E-002 8.031628E-005
   130   1018      0 1.511003E-005 3.265163E-002 4.956000E-006
   131     -1   1004 1.844948E-005 2.938839E-002 4.956000E-006
   132   1000      0 5.699235E-006 3.847915E-002 9.612744E-005
   133    993      0 5.670277E-006 4.047219E-002 3.014617E-005
   134    991      0 8.893458E-006 3.335814E-002 4.332365E-005
   135     -1    972 1.389468E-005 3.141273E-002 4.956000E-006
   136    940      0 1.816533E-005 3.361182E-002 4.956000E-006
   137     -1    937 1.279666E-005 2.937432E-002 4.956000E-006
   138     -1    921 1.975320E-005 2.514623E-002 4.956000E-006
