  6921
     1     -1   4575 3.270016E-006 3.840352E-002 2.850000E-006
     2   4556      0 1.945428E-006 3.542090E-002 8.550000E-006
     3     -1   4550 2.397743E-006 2.998329E-002 2.850000E-006
     4     -1   4537 3.053409E-006 3.387181E-002 2.850000E-006
     5   4499      0 1.892558E-006 3.706373E-002 6.981046E-006
     6     -1   4492 6.542962E-006 3.589088E-002 2.332826E-005
     7     -1   4481 3.285796E-006 4.479815E-002 2.850000E-006
     8   4443      0 1.500688E-006 3.697049E-002 6.372794E-006
     9     -1   4434 1.344261E-005 2.210109E-002 2.850000E-006
    10   4433      0 1.874005E-006 4.032906E-002 4.030509E-006
    11   4432      0 1.686838E-006 3.670350E-002 4.936345E-006
    12   4426      0 2.803580E-006 2.059314E-002 1.040330E-005
    13     -1   4389 2.507020E-006 3.162397E-002 2.850000E-006
    14   4386      0 2.208339E-006 2.988458E-002 1.471249E-005
    15   4375      0 2.366856E-006 2.872381E-002 1.040330E-005
    16     -1   4373 2.143367E-006 2.848787E-002 1.492279E-005
    17   4311      0 2.964972E-006 3.010335E-002 2.850000E-006
    18     -1   4298 3.685564E-006 2.706608E-002 2.850000E-006
    19   4286      0 1.954802E-006 2.740429E-002 2.850000E-006
    20   4281      0 3.587397E-007 3.060434E-002 4.030509E-006
    21     -1   4259 1.441195E-006 3.106677E-002 4.671809E-005
    22     -1   4233 2.648533E-006 3.130899E-002 2.850000E-006
    23   4232      0 4.446129E-007 2.101988E-002 6.372794E-006
    24     -1   4214 1.219519E-005 3.530765E-002 2.850000E-006
    25     -1   4188 6.541434E-006 3.343610E-002 2.850000E-006
    26     -1   4175 3.773660E-006 3.431322E-002 2.850000E-006
    27     -1   4165 2.795126E-006 3.315745E-002 3.687778E-005
    28   4113      0 5.016243E-006 3.068628E-002 2.850000E-006
    29     -1   4103 6.217287E-006 1.997754E-002 2.850000E-006
    30     -1   4069 4.116772E-006 1.270468E-002 2.850000E-006
    31   4045      0 1.394068E-005 3.548621E-002 2.850000E-006
    32     -1   4032 1.781087E-006 3.355912E-002 1.066372E-005
    33   3970      0 1.648296E-005 2.422499E-002 2.850000E-006
    34     -1   3969 1.404873E-006 2.611323E-002 4.778915E-005
    35   3962      0 3.122223E-006 2.457007E-002 1.231855E-004
    36   3961      0 1.336883E-005 3.140435E-002 2.356401E-004
    37   3959      0 1.379388E-005 3.189555E-002 7.354988E-005
    38   3957      0 1.930085E-005 2.744071E-002 1.345082E-004
    39   3952      0 3.264504E-005 3.525904E-002 2.850000E-006
    40   3951      0 1.241564E-005 2.939212E-002 9.648642E-005
    41   3945      0 2.146780E-006 2.499445E-002 1.324863E-004
    42   3938      0 3.649440E-005 3.594442E-002 2.850000E-006
    43   3934      0 3.022535E-005 2.740745E-002 2.850000E-006
    44   3933      0 3.584024E-006 2.960974E-002 7.336839E-005
    45   3932      0 1.044835E-005 3.011233E-002 5.728429E-005
    46   3922      0 2.246697E-006 3.881138E-002 7.930702E-005
    47   3921      0 8.492222E-006 2.840853E-002 4.639464E-005
    48   3920      0 1.291837E-006 2.833115E-002 1.981706E-004
    49   3903      0 2.691904E-005 3.345689E-002 2.850000E-006
    50   3890      0 2.134950E-006 2.834070E-002 7.486876E-005
    51     -1   3884 3.756743E-006 3.086499E-002 3.186397E-005
    52   3851      0 3.967669E-006 3.618402E-002 2.612068E-005
    53     -1   3845 7.204502E-006 3.593534E-002 6.024602E-005
    54     -1   3832 2.174650E-005 2.777401E-002 2.850000E-006
    55     -1   3830 1.022054E-006 2.978256E-002 2.596474E-005
    56   3825      0 1.050312E-005 2.999107E-002 3.705000E-005
    57   3805      0 2.238592E-005 2.937812E-002 2.850000E-006
    58   3803      0 3.096218E-005 2.177831E-002 2.850000E-006
    59   3785      0 2.138116E-005 3.015688E-002 2.850000E-006
    60     -1   3755 3.303694E-006 2.331602E-002 2.596474E-005
    61     -1   3736 4.413438E-005 4.361862E-002 2.850000E-006
    62   3721      0 2.857005E-006 3.485981E-002 2.468172E-005
    63   3699      0 1.652608E-005 3.241784E-002 2.850000E-006
    64     -1   3696 6.108013E-007 3.456222E-002 4.098452E-005
    65   3644      0 3.456574E-006 2.686434E-002 6.836664E-005
    66     -1   3637 3.280424E-006 3.652783E-002 2.035307E-005
    67   3619      0 2.779415E-006 2.740100E-002 2.451663E-005
    68   3618      0 1.494647E-005 2.515782E-002 2.850000E-006
    69   3579      0 1.525408E-006 2.923626E-002 2.975487E-005
    70     -1   3567 1.478940E-006 3.408030E-002 2.367388E-005
    71     -1   3564 1.550437E-005 3.741050E-002 2.850000E-006
    72     -1   3563 1.685369E-005 3.592837E-002 2.850000E-006
    73     -1   3498 3.443426E-006 4.529600E-002 1.995000E-005
    74     -1   3494 1.979996E-006 3.344334E-002 3.559566E-005
