    1     3553        0    1.02470e-004    1.02470e-004    3.00000e-005    2.00000e-014    0.00000e+000
    2     3545        0    1.00499e-004    1.00499e-004    3.00000e-005    2.10000e-014    0.00000e+000
    3     3544        0    8.54400e-005    8.54400e-005    1.41421e-005    4.00000e-015    0.00000e+000
    4     3539        0    3.92240e-004    3.92240e-004    1.41421e-005    5.00000e-015    0.00000e+000
    5     3424        0    7.48332e-005    7.48332e-005    1.73205e-005    9.00000e-015    0.00000e+000
    6     3409        0    1.55456e-004    1.55456e-004    3.00000e-005    1.00000e-015    0.00000e+000
    7     3408        0    8.12404e-005    8.12404e-005    2.00000e-005    9.00000e-015    0.00000e+000
    8       -1     3393    1.94795e-004    1.94795e-004    2.00000e-005    9.00000e-015    0.00000e+000
    9     3379        0    7.54983e-005    7.54983e-005    2.00000e-005    1.00000e-015    0.00000e+000
   10     3378        0    2.84255e-004    2.84255e-004    1.00000e-005    1.00000e-015    0.00000e+000
   11       -1     3373    1.00000e-005    1.00000e-005    5.91608e-005    3.70000e-014    0.00000e+000
   12       -1     3372    1.00000e-005    1.00000e-005    6.00000e-005    3.70000e-014    0.00000e+000
   13     3371        0    1.00000e-005    1.00000e-005    5.91608e-005    3.70000e-014    0.00000e+000
   14       -1     3369    3.16891e-004    3.16891e-004    1.41421e-005    4.00000e-015    0.00000e+000
   15     3367        0    1.49471e-004    1.49471e-004    3.31662e-005    9.00000e-015    0.00000e+000
   16     3366        0    1.00000e-005    1.00000e-005    6.70820e-005    2.90000e-014    0.00000e+000
   17       -1     3350    2.48366e-004    2.48366e-004    2.23607e-005    5.00000e-015    0.00000e+000
   18     3334        0    1.37082e-004    1.37082e-004    3.00000e-005    1.00000e-015    0.00000e+000
   19     3333        0    5.09902e-005    5.09902e-005    3.60555e-005    1.30000e-014    0.00000e+000
   20       -1     3329    1.98269e-004    1.98269e-004    1.73205e-005    8.00000e-015    0.00000e+000
   21       -1     3328    9.48683e-005    9.48683e-005    4.12311e-005    5.00000e-015    0.00000e+000
   22       -1     3324    7.68115e-005    7.68115e-005    2.00000e-005    9.00000e-015    0.00000e+000
   23     3318        0    9.43398e-005    9.43398e-005    3.74166e-005    2.10000e-014    0.00000e+000
   24     3311        0    1.67679e-004    1.67679e-004    1.41421e-005    5.00000e-015    0.00000e+000
   25       -1     3285    2.85878e-004    2.85878e-004    2.00000e-005    1.00000e-015    0.00000e+000
   26     3268        0    7.34847e-005    7.34847e-005    2.00000e-005    9.00000e-015    0.00000e+000
   27     3264        0    1.44333e-004    1.44333e-004    2.00000e-005    9.00000e-015    0.00000e+000
   28     3232        0    1.87861e-004    1.87861e-004    2.82843e-005    1.30000e-014    0.00000e+000
   29       -1     3182    1.50634e-004    1.50634e-004    3.00000e-005    2.10000e-014    0.00000e+000
   30       -1     3181    2.18268e-004    2.18268e-004    3.00000e-005    1.00000e-015    0.00000e+000
   31     3175        0    1.00000e-005    1.00000e-005    6.16441e-005    9.00000e-015    0.00000e+000
   32       -1     3170    7.68115e-005    7.68115e-005    2.00000e-005    1.00000e-015    0.00000e+000
   33     3165        0    1.57808e-004    1.57808e-004    1.41421e-005    4.00000e-015    0.00000e+000
   34       -1     3155    7.61577e-005    7.61577e-005    2.23607e-005    5.00000e-015    0.00000e+000
   35       -1     3154    1.04881e-004    1.04881e-004    2.82843e-005    1.30000e-014    0.00000e+000
   36       -1     3135    1.00000e-005    1.00000e-005    6.16441e-005    9.00000e-015    0.00000e+000
   37       -1     3125    7.28011e-005    7.28011e-005    2.00000e-005    1.00000e-015    0.00000e+000
   38       -1     3124    1.17047e-004    1.17047e-004    4.89898e-005    2.50000e-014    0.00000e+000
   39       -1     3088    1.58371e-004    1.58371e-004    2.82843e-005    1.30000e-014    0.00000e+000
   40       -1     3075    1.29605e-004    1.29605e-004    2.00000e-005    9.00000e-015    0.00000e+000
   41       -1     3074    1.62939e-004    1.62939e-004    1.41421e-005    4.00000e-015    0.00000e+000
   42     3073        0    9.38083e-005    9.38083e-005    4.24264e-005    9.00000e-015    0.00000e+000
   43     3054        0    1.00000e-005    1.00000e-005    5.83095e-005    2.90000e-014    0.00000e+000
   44     3052        0    1.00000e-005    1.00000e-005    5.38517e-005    1.30000e-014    0.00000e+000
   45       -1     3027    6.70820e-005    6.70820e-005    1.41421e-005    4.00000e-015    0.00000e+000
   46       -1     3026    1.28841e-004    1.28841e-004    5.38517e-005    1.20000e-014    0.00000e+000
   47     3018        0    9.05539e-005    9.05539e-005    2.00000e-005    9.00000e-015    0.00000e+000
   48     3014        0    1.53474e-004    1.53474e-004    2.82843e-005    1.30000e-014    0.00000e+000
   49     3013        0    6.78233e-005    6.78233e-005    2.00000e-005    9.00000e-015    0.00000e+000
   50     3008        0    5.47723e-005    5.47723e-005    1.41421e-005    4.00000e-015    0.00000e+000
   51     3001        0    7.61577e-005    7.61577e-005    2.23607e-005    5.00000e-015    0.00000e+000
   52     2993        0    9.27362e-005    9.27362e-005    2.82843e-005    1.30000e-014    0.00000e+000
   53     2992        0    3.99116e-004    3.99116e-004    1.00000e-005    1.00000e-015    0.00000e+000
   54       -1     2984    2.78636e-004    2.78636e-004    1.41421e-005    5.00000e-015    0.00000e+000
   55     2981        0    1.75230e-004    1.75230e-004    1.00000e-005    1.00000e-015    0.00000e+000
   56     2980        0    7.00000e-005    7.00000e-005    2.23607e-005    5.00000e-015    0.00000e+000
   57       -1     2956    2.18685e-004    2.18685e-004    2.23607e-005    5.00000e-015    0.00000e+000
   58     2952        0    1.00000e-005    1.00000e-005    5.09902e-005    5.00000e-015    0.00000e+000
   59     2951        0    1.84186e-004    1.84186e-004    2.00000e-005    9.00000e-015    0.00000e+000
   60     2942        0    1.34424e-004    1.34424e-004    2.23607e-005    5.00000e-015    0.00000e+000
   61       -1     2940    1.03852e-004    1.03852e-004    1.73205e-005    8.00000e-015    0.00000e+000
   62     2935        0    1.10250e-004    1.10250e-004    2.00000e-005    1.00000e-015    0.00000e+000
   63       -1     2912    7.68115e-005    7.68115e-005    3.00000e-005    1.00000e-015    0.00000e+000
   64     2903        0    1.00000e-005    1.00000e-005    5.09902e-005    5.00000e-015    0.00000e+000
   65     2902        0    1.76329e-004    1.76329e-004    1.41421e-005    5.00000e-015    0.00000e+000
   66       -1     2864    1.49269e-004    1.49269e-004    2.44949e-005    9.00000e-015    0.00000e+000
   67       -1     2863    7.14143e-005    7.14143e-005    1.73205e-005    8.00000e-015    0.00000e+000
   68     2842        0    1.56467e-004    1.56467e-004    3.00000e-005    1.00000e-015    0.00000e+000
   69       -1     2819    1.43469e-004    1.43469e-004    2.23607e-005    5.00000e-015    0.00000e+000
   70       -1     2818    1.53767e-004    1.53767e-004    2.00000e-005    9.00000e-015    0.00000e+000
   71     2815        0    1.00000e-005    1.00000e-005    5.00000e-005    2.90000e-014    0.00000e+000
   72     2814        0    1.00000e-005    1.00000e-005    5.00000e-005    2.90000e-014    0.00000e+000
