     1     -1   1868 8.683000E-006 8.683000E-006 1.736600E-005 5.891853E-015 0.000000E+000
     2   1867      0 8.683000E-006 8.683000E-006 1.227962E-005 3.273252E-015 0.000000E+000
     3   1865      0 8.683000E-006 8.683000E-006 1.736600E-005 5.891853E-015 0.000000E+000
     4   1863      0 3.248881E-005 3.248881E-005 1.227962E-005 2.618601E-015 0.000000E+000
     5   1849      0 8.683000E-006 8.683000E-006 1.736600E-005 5.891853E-015 0.000000E+000
     6   1842      0 8.683000E-006 8.683000E-006 2.126892E-005 5.891853E-015 0.000000E+000
     7   1841      0 8.683000E-006 8.683000E-006 1.503940E-005 5.891853E-015 0.000000E+000
     8   1835      0 5.940578E-005 5.940578E-005 8.683000E-006 6.546503E-016 0.000000E+000
     9     -1   1827 8.683000E-006 8.683000E-006 1.227962E-005 3.273252E-015 0.000000E+000
    10     -1   1816 8.683000E-006 8.683000E-006 1.736600E-005 5.891853E-015 0.000000E+000
    11   1811      0 8.683000E-006 8.683000E-006 1.503940E-005 5.237203E-015 0.000000E+000
    12     -1   1810 8.683000E-006 8.683000E-006 1.941578E-005 3.273252E-015 0.000000E+000
    13   1807      0 8.683000E-006 8.683000E-006 2.604900E-005 1.374766E-014 0.000000E+000
    14   1795      0 1.026784E-004 1.026784E-004 8.683000E-006 6.546503E-016 0.000000E+000
    15   1783      0 8.683000E-006 8.683000E-006 1.736600E-005 5.891853E-015 0.000000E+000
    16   1782      0 8.683000E-006 8.683000E-006 1.227962E-005 3.273252E-015 0.000000E+000
    17   1741      0 1.766836E-004 1.766836E-004 1.736600E-005 6.546503E-016 0.000000E+000
    18   1733      0 1.456058E-004 1.456058E-004 8.683000E-006 6.546503E-016 0.000000E+000
    19   1732      0 2.037707E-004 2.037707E-004 2.455923E-005 8.510455E-015 0.000000E+000
    20     -1   1714 1.215620E-004 1.215620E-004 3.580093E-005 3.273252E-015 0.000000E+000
    21   1710      0 1.052758E-004 1.052758E-004 3.580093E-005 3.273252E-015 0.000000E+000
    22   1704      0 8.683000E-006 8.683000E-006 6.139808E-005 3.273252E-015 0.000000E+000
    23   1703      0 7.212642E-005 7.212642E-005 1.736600E-005 6.546503E-016 0.000000E+000
    24   1702      0 8.726307E-005 8.726307E-005 1.736600E-005 5.891853E-015 0.000000E+000
    25     -1   1677 8.683000E-006 8.683000E-006 5.209800E-005 2.422206E-014 0.000000E+000
    26     -1   1672 3.229516E-004 3.229516E-004 8.683000E-006 6.546503E-016 0.000000E+000
    27     -1   1671 8.683000E-006 8.683000E-006 5.889097E-005 2.422206E-014 0.000000E+000
    28     -1   1668 8.897427E-005 8.897427E-005 2.604900E-005 6.546503E-016 0.000000E+000
    29     -1   1667 2.074888E-004 2.074888E-004 1.941578E-005 2.618601E-015 0.000000E+000
    30     -1   1657 1.505586E-004 1.505586E-004 1.227962E-005 1.963951E-015 0.000000E+000
    31     -1   1651 2.008810E-004 2.008810E-004 1.941578E-005 3.273252E-015 0.000000E+000
    32   1638      0 1.531040E-004 1.531040E-004 1.227962E-005 1.963951E-015 0.000000E+000
    33   1630      0 1.461540E-004 1.461540E-004 1.736600E-005 6.546503E-016 0.000000E+000
    34     -1   1629 5.824733E-005 5.824733E-005 1.227962E-005 2.618601E-015 0.000000E+000
    35     -1   1625 1.605761E-004 1.605761E-004 2.604900E-005 6.546503E-016 0.000000E+000
    36     -1   1614 1.239494E-004 1.239494E-004 1.227962E-005 3.273252E-015 0.000000E+000
    37     -1   1613 8.683000E-006 8.683000E-006 4.755875E-005 1.374766E-014 0.000000E+000
    38     -1   1610 8.683000E-006 8.683000E-006 4.675939E-005 8.510455E-015 0.000000E+000
    39     -1   1609 5.559833E-005 5.559833E-005 1.227962E-005 1.963951E-015 0.000000E+000
