1434    3.000000e-003    3.000000e-003    3.000000e-003
    1  1.00e-005  2.98e-003  2.11e-003   1     -1      1      0    221  
    2  9.20e-004  2.81e-003  2.39e-003   0      0      0  
    3  1.55e-003  1.00e-005  2.98e-003   0      0      0  
    4  2.52e-003  2.96e-003  1.14e-003   0      0      0  
    5  2.98e-003  2.39e-003  2.29e-003   1      0      0      1    220  
    6  1.36e-003  2.59e-003  7.40e-004   0      0      0  
    7  2.51e-003  1.00e-005  1.00e-005   0      0      0  
    8  2.93e-003  6.00e-004  1.89e-003   0      0      0  
    9  1.26e-003  2.01e-003  1.07e-003   0      0      0  
   10  3.50e-004  1.95e-003  1.77e-003   0      0      0  
   11  6.90e-004  5.50e-004  2.34e-003   0      0      0  
   12  2.28e-003  1.00e-003  2.94e-003   0      0      0  
   13  2.98e-003  2.16e-003  1.88e-003   1      0      0      1    219  
   14  5.40e-004  8.00e-004  2.70e-003   0      0      0  
   15  7.30e-004  1.35e-003  2.97e-003   0      0      0  
   16  1.92e-003  2.98e-003  2.76e-003   0      0      0  
   17  1.66e-003  1.99e-003  2.00e-004   0      0      0  
   18  6.10e-004  2.62e-003  8.10e-004   0      0      0  
   19  5.60e-004  2.63e-003  8.30e-004   0      0      0  
   20  2.98e-003  1.08e-003  1.92e-003   1      0      0      1    218  
   21  4.80e-004  2.12e-003  9.60e-004   0      0      0  
   22  2.31e-003  3.00e-004  5.70e-004   0      0      0  
   23  1.83e-003  1.97e-003  1.00e-005   0      0      0  
   24  6.00e-005  2.47e-003  2.23e-003   1     -1      1      0    217  
   25  2.19e-003  1.92e-003  2.61e-003   0      0      0  
   26  2.98e-003  2.92e-003  1.43e-003   1      0      0      1    216  
   27  6.90e-004  5.20e-004  1.54e-003   0      0      0  
   28  3.10e-004  2.55e-003  1.06e-003   0      0      0  
   29  1.02e-003  6.50e-004  1.48e-003   0      0      0  
   30  1.69e-003  1.51e-003  8.60e-004   0      0      0  
   31  1.00e-005  2.60e-004  2.12e-003   1     -1      1      0    215  
   32  2.30e-003  2.45e-003  1.09e-003   0      0      0  
   33  9.60e-004  6.60e-004  1.45e-003   0      0      0  
   34  2.32e-003  2.35e-003  2.26e-003   0      0      0  
   35  2.88e-003  2.69e-003  1.45e-003   0      0      0  
   36  1.46e-003  1.19e-003  1.60e-004   0      0      0  
   37  3.60e-004  6.70e-004  2.57e-003   0      0      0  
   38  1.71e-003  2.31e-003  2.57e-003   0      0      0  
   39  1.98e-003  1.85e-003  2.52e-003   0      0      0  
   40  9.80e-004  6.90e-004  1.47e-003   0      0      0  
   41  1.00e-003  7.00e-004  1.51e-003   0      0      0  
   42  3.00e-005  6.40e-004  1.45e-003   0      0      0  
   43  4.80e-004  3.00e-005  2.09e-003   0      0      0  
   44  4.60e-004  3.00e-005  2.06e-003   0      0      0  
   45  6.70e-004  1.63e-003  8.00e-004   0      0      0  
   46  2.56e-003  1.90e-004  1.59e-003   0      0      0  
   47  2.49e-003  7.80e-004  6.80e-004   0      0      0  
   48  2.50e-003  8.20e-004  6.80e-004   0      0      0  
   49  2.83e-003  1.72e-003  2.93e-003   0      0      0  
   50  1.10e-004  2.32e-003  1.17e-003   0      0      0  
   51  1.20e-004  2.35e-003  1.15e-003   0      0      0  
   52  8.50e-004  4.20e-004  1.87e-003   0      0      0  
   53  8.80e-004  1.44e-003  1.46e-003   0      0      0  
   54  9.40e-004  2.04e-003  1.69e-003   0      0      0  
   55  1.80e-004  7.10e-004  5.10e-004   0      0      0  
   56  2.85e-003  1.03e-003  2.27e-003   0      0      0  
   57  2.72e-003  2.22e-003  2.69e-003   0      0      0  
   58  1.20e-004  2.76e-003  1.66e-003   0      0      0  
   59  1.40e-003  6.70e-004  1.78e-003   0      0      0  
   60  2.20e-003  1.95e-003  2.58e-003   0      0      0  
   61  5.10e-004  2.15e-003  9.40e-004   0      0      0  
   62  7.30e-004  5.10e-004  1.58e-003   0      0      0  
   63  1.64e-003  4.30e-004  2.23e-003   0      0      0  
   64  2.09e-003  7.40e-004  1.86e-003   0      0      0  
   65  9.30e-004  2.97e-003  1.19e-003   0      0      0  
   66  2.64e-003  2.74e-003  3.70e-004   0      0      0  
   67  1.87e-003  6.00e-005  4.80e-004   0      0      0  
   68  8.40e-004  8.60e-004  1.74e-003   0      0      0  
   69  1.87e-003  8.70e-004  1.27e-003   0      0      0  
   70  1.69e-003  2.65e-003  1.42e-003   0      0      0  
   71  1.58e-003  1.60e-004  1.38e-003   0      0      0  
   72  1.19e-003  1.33e-003  6.70e-004   0      0      0  
   73  1.17e-003  2.00e-005  1.58e-003   0      0      0  
   74  2.93e-003  2.02e-003  2.41e-003   0      0      0  
   75  1.94e-003  2.89e-003  6.40e-004   0      0      0  
   76  1.11e-003  1.10e-004  8.70e-004   0      0      0  
   77  9.60e-004  3.70e-004  2.71e-003   0      0      0  
   78  1.60e-004  1.88e-003  1.31e-003   0      0      0  
   79  2.39e-003  2.69e-003  1.17e-003   0      0      0  
   80  1.00e-005  2.48e-003  2.19e-003   1     -1      1      0    214  
   81  9.50e-004  3.90e-004  1.88e-003   0      0      0  
   82  1.57e-003  9.10e-004  5.00e-004   0      0      0  
   83  3.00e-004  1.50e-004  1.59e-003   0      0      0  
   84  1.65e-003  2.40e-004  1.20e-004   0      0      0  
   85  1.55e-003  6.30e-004  1.12e-003   0      0      0  
   86  2.29e-003  1.62e-003  1.47e-003   0      0      0  
   87  2.88e-003  2.76e-003  5.30e-004   0      0      0  
   88  2.38e-003  2.36e-003  2.28e-003   0      0      0  
