  4029
     1   1322      0 5.991841E-006 3.811084E-002 4.892000E-006
     2   1311      0 5.402237E-006 2.968334E-002 4.892000E-006
     3     -1   1282 6.653060E-006 2.224731E-002 4.892000E-006
     4     -1   1280 8.237415E-006 4.208189E-002 4.892000E-006
     5   1279      0 4.474691E-006 2.234088E-002 4.892000E-006
     6   1274      0 1.054278E-006 3.269517E-002 4.892000E-006
     7   1265      0 5.532325E-005 3.275869E-002 4.892000E-006
     8   1264      0 1.534804E-005 3.006496E-002 2.751442E-004
     9   1262      0 2.755768E-005 1.526290E-002 7.272481E-005
    10   1261      0 1.308174E-005 3.617296E-002 6.508383E-005
    11   1260      0 4.737650E-005 3.431535E-002 4.892000E-006
    12   1259      0 8.424823E-006 3.317536E-002 6.434421E-005
    13   1257      0 3.707787E-005 3.737235E-002 1.001367E-004
    14     -1   1248 1.869743E-005 3.010854E-002 1.290328E-004
    15   1237      0 4.010284E-006 3.366303E-002 3.397164E-004
    16   1233      0 2.054214E-005 3.459590E-002 1.811423E-004
    17   1227      0 4.207907E-005 4.071204E-002 4.892000E-006
    18   1226      0 2.279398E-006 3.435509E-002 1.726886E-004
    19   1222      0 1.639314E-005 3.313158E-002 6.970027E-005
    20   1218      0 3.477656E-005 3.224998E-002 1.549966E-004
    21   1217      0 3.948514E-005 4.265800E-002 4.892000E-006
    22   1216      0 4.142192E-006 2.571308E-002 1.269396E-004
    23   1215      0 7.540525E-006 2.575875E-002 1.038582E-004
    24   1214      0 3.815357E-006 4.117706E-002 1.159060E-004
    25     -1   1210 5.972220E-006 2.946983E-002 2.122676E-004
    26   1204      0 1.205456E-005 3.100517E-002 5.200267E-005
    27   1203      0 6.951687E-006 2.486368E-002 1.617035E-004
    28     -1   1197 3.619495E-006 3.174113E-002 1.516338E-004
    29   1194      0 1.789688E-005 3.556793E-002 2.133081E-004
    30   1192      0 3.769403E-005 3.025246E-002 4.892000E-006
    31     -1   1185 8.970502E-006 3.117320E-002 6.452991E-005
    32   1180      0 1.449657E-005 2.771587E-002 8.818098E-005
    33   1179      0 6.699576E-006 2.643253E-002 5.130773E-005
    34   1170      0 8.266568E-006 3.248408E-002 2.028208E-004
    35     -1   1166 4.116236E-005 3.578670E-002 4.892000E-006
    36   1156      0 3.412935E-005 2.224839E-002 4.892000E-006
    37     -1   1142 1.573670E-005 4.155601E-002 1.455375E-004
    38     -1   1141 6.704082E-006 3.663697E-002 2.613361E-004
    39     -1   1134 1.962924E-005 3.520738E-002 5.931235E-005
    40   1124      0 3.619632E-005 3.322042E-002 4.892000E-006
    41   1117      0 3.347791E-005 3.198921E-002 4.892000E-006
    42   1116      0 3.618657E-005 4.596433E-002 4.892000E-006
    43     -1   1110 4.510474E-006 3.682866E-002 4.208258E-005
    44     -1   1108 3.138981E-005 3.086654E-002 4.892000E-006
    45   1093      0 1.263925E-005 3.786025E-002 5.130773E-005
    46   1085      0 2.295022E-005 3.370504E-002 6.226499E-005
    47     -1   1075 3.048639E-005 3.706070E-002 4.892000E-006
    48   1063      0 3.928937E-006 3.890414E-002 4.867479E-005
    49   1044      0 2.494057E-005 3.691270E-002 7.021341E-005
    50     -1   1041 3.665212E-006 3.405349E-002 5.012808E-005
    51   1039      0 7.602880E-006 3.683116E-002 4.063600E-005
    52   1036      0 2.568019E-006 3.474378E-002 3.693379E-005
    53     -1   1033 2.978917E-005 3.998606E-002 4.892000E-006
    54     -1   1032 6.301061E-006 3.221495E-002 3.725636E-005
    55     -1   1028 2.988358E-005 2.446803E-002 4.892000E-006
    56   1026      0 3.184361E-005 2.585178E-002 4.892000E-006
    57     -1   1025 3.170939E-005 2.687510E-002 4.892000E-006
    58     -1   1019 4.796937E-006 2.924205E-002 9.483556E-005
    59     -1   1018 3.492476E-005 3.215287E-002 4.892000E-006
    60     -1   1015 1.328440E-005 2.394799E-002 4.916399E-005
    61   1010      0 6.743708E-006 2.250883E-002 1.149131E-004
    62     -1   1007 3.360431E-005 3.248771E-002 4.892000E-006
    63     -1   1000 4.269868E-006 2.189077E-002 1.586456E-004
    64     -1    999 1.163282E-005 3.695649E-002 1.053403E-004
    65    990      0 3.159828E-005 3.688365E-002 4.892000E-006
    66     -1    984 3.705112E-005 2.817590E-002 4.892000E-006
    67    983      0 3.659927E-005 3.646659E-002 4.892000E-006
    68     -1    982 4.501841E-006 2.660662E-002 1.108295E-004
    69    954      0 3.164882E-006 3.909236E-002 1.211061E-004
    70     -1    943 3.399198E-005 3.996248E-002 4.892000E-006
    71    931      0 1.528371E-005 4.405695E-002 4.916399E-005
    72    924      0 3.719157E-006 2.729366E-002 7.758601E-005
    73     -1    915 3.482465E-005 2.632148E-002 4.892000E-006
    74     -1    914 1.035953E-005 3.556679E-002 1.571283E-004
    75    912      0 4.529144E-005 3.466460E-002 4.892000E-006
    76    910      0 2.452474E-005 3.539179E-002 4.892000E-006
    77     -1    908 2.907301E-005 2.416362E-002 4.892000E-006
    78     -1    905 2.552434E-005 2.545895E-002 4.892000E-006
    79     -1    901 2.435418E-005 3.378170E-002 4.892000E-006
    80     -1    898 1.372973E-005 2.890613E-002 3.974280E-005
    81    897      0 1.959316E-005 3.518689E-002 5.822606E-005
    82     -1    890 1.034695E-005 3.613557E-002 4.510201E-005
    83    882      0 1.300752E-005 2.339804E-002 4.429894E-005
    84     -1    870 4.808806E-006 3.438013E-002 3.757616E-005
    85    848      0 1.133266E-005 2.538036E-002 1.161320E-004
    86    843      0 3.720935E-006 2.480377E-002 3.594871E-005
    87     -1    816 1.315215E-005 3.368493E-002 4.151000E-005
    88     -1    815 9.684018E-006 3.339361E-002 4.292713E-005
    89     -1    803 2.481174E-005 3.516648E-002 4.892000E-006
    90     -1    789 2.085296E-005 2.287654E-002 4.892000E-006
    91     -1    788 1.229248E-005 3.426654E-002 9.435313E-005
